country_short,country,date,days,mobility_index,policy_index,facemask_index,test_rate,testpositivityrate,rank_face_mask,ranking_testrate,ranking_testpositivity
SLV,El Salvador,2020-05-30,73,-64.4286,99.84673595,,37.24313381,0.03407120100000,,,
SLV,El Salvador,2020-05-31,74,-64.6571,99.84882138,,37.22040764,0.03563617800000,,,
SLV,El Salvador,2020-06-01,75,-65.0571,99.85085081,,37.20136297,0.03547293700000,,,
SLV,El Salvador,2020-06-02,76,-65.2571,96.07504869,,37.19377666,0.03618754900000,,,
SLV,El Salvador,2020-06-03,77,-65.1143,96.07697269,,37.20035735,0.03529666100000,,,
SLV,El Salvador,2020-06-04,78,-64.9429,96.07884704,,37.21967669,0.03474738200000,,,
SLV,El Salvador,2020-06-05,79,-65.0571,96.08067363,,37.24761615,0.03377795100000,,,
SLV,El Salvador,2020-06-06,80,-64.6286,96.08245425,,37.27892206,0.03185133100000,,,
SLV,El Salvador,2020-06-07,81,-63.2286,96.08419064,,37.30859066,0.02939504400000,,,
SLV,El Salvador,2020-06-08,82,-61.9143,96.08588441,,37.33290415,0.03079198500000,,,
SLV,El Salvador,2020-06-09,83,-61.4286,96.08753711,,37.35002666,0.03172167300000,,,
SLV,El Salvador,2020-06-10,84,-61.2857,96.08915022,,37.360146,0.03354342800000,,,
SLV,El Salvador,2020-06-11,85,-60.4857,96.09072515,,37.36521766,0.03489498600000,,,
SLV,El Salvador,2020-06-12,86,-59.2857,96.09226324,,37.36840952,0.03724959100000,,,
SLV,El Salvador,2020-06-13,87,-58.6286,96.09376575,,37.37338202,0.03942352600000,,,
SLV,El Salvador,2020-06-14,88,-58.4571,96.09523392,,37.38356139,0.04153187200000,,,
SLV,El Salvador,2020-06-15,89,-57.4571,96.09666891,,37.40156369,0.04251279100000,,,
SLV,El Salvador,2020-06-16,90,-55.4857,92.36250519,,37.42887399,0.04412880700000,,,
SLV,El Salvador,2020-06-17,91,-54.5714,92.36341065,,37.46580389,0.04655424000000,,,
SLV,El Salvador,2020-06-18,92,-53.9429,92.36429632,,37.51167439,0.04855013700000,,,
SLV,El Salvador,2020-06-19,93,-53.0286,92.36516284,,37.56513385,0.04971221400000,,,
SLV,El Salvador,2020-06-20,94,-51.6857,92.36601082,,37.6245102,0.05103088500000,,,
SLV,El Salvador,2020-06-21,95,-50.9143,92.36684085,,37.68810092,0.05292634300000,,,
SLV,El Salvador,2020-06-22,96,-50.3714,92.3676535,,37.75432694,0.05725988200000,,,
SLV,El Salvador,2020-06-23,97,-50.5714,92.3684493,,37.82173203,0.06007217300000,,,
SLV,El Salvador,2020-06-24,98,-50,92.36922878,,37.88888631,0.06298882000000,,,
SLV,El Salvador,2020-06-25,99,-49.4,92.36999243,,37.95430774,0.06589750700000,,,
SLV,El Salvador,2020-06-26,100,-49.1714,92.37074073,,38.01650124,0.06881085000000,,,
SLV,El Salvador,2020-06-27,101,-49,92.37147414,,38.07413327,0.07240875300000,,,
SLV,El Salvador,2020-06-28,102,-48.8571,92.37219309,,38.12626214,0.07554907000000,,,
SLV,El Salvador,2020-06-29,103,-48.8571,92.37289802,,38.17250063,0.07873901400000,,,
SLV,El Salvador,2020-06-30,104,-48.5143,89.59581154,,38.26236103,0.08428120600000,,,
SLV,El Salvador,2020-07-01,105,-48.0286,89.59648961,,38.39657223,0.09086338000000,,,
SLV,El Salvador,2020-07-02,106,-48,89.59715483,,38.57617434,0.09488100700000,,,
SLV,El Salvador,2020-07-03,107,-48.0286,89.59780755,,38.80237542,0.09922802100000,,,
SLV,El Salvador,2020-07-04,108,-48,89.59844813,,39.0763235,0.10029599300000,,,
SLV,El Salvador,2020-07-05,109,-47.9714,89.5990769,,39.39889027,0.10305669300000,,,
SLV,El Salvador,2020-07-06,110,-48.0857,89.59969418,,39.77057791,0.10277427200000,,,
SLV,El Salvador,2020-07-07,111,-48.4571,89.60030029,,40.14226556,0.10262284600000,,,
SLV,El Salvador,2020-07-08,112,-49,89.60089553,,40.5139532,0.09950837300000,,,
SLV,El Salvador,2020-07-09,113,-49.4,89.60148019,,40.88564085,0.09932830000000,,,
SLV,El Salvador,2020-07-10,114,-49.9714,89.60205454,,41.25732849,0.10003171700000,,,
SLV,El Salvador,2020-07-11,115,-49.8286,89.60261886,,41.62901614,0.09969392900000,,,
SLV,El Salvador,2020-07-12,116,-49.8,89.60317341,,42.00070378,0.09910446000000,,,
SLV,El Salvador,2020-07-13,117,-49.6857,89.60371843,,42.37239142,0.09970379600000,,,
SLV,El Salvador,2020-07-14,118,-49.6,89.60425418,,42.74407907,0.09880129800000,,,
SLV,El Salvador,2020-07-15,119,-49.1714,89.60478089,,43.11576671,0.09912203200000,,,
SLV,El Salvador,2020-07-16,120,-48.4571,89.60529878,,43.48745436,0.09854676300000,,,
SLV,El Salvador,2020-07-17,121,-47.5143,89.60580808,,43.859142,0.09703921100000,,,
SLV,El Salvador,2020-07-18,122,-47.1429,89.60630899,,44.23082964,0.09817093600000,,,
SLV,El Salvador,2020-07-19,123,-46.6857,89.60680172,,44.60251729,0.09802433200000,,,
VEN,Venezuela,2020-02-25,0,-0.5714,,,0,,,,
VEN,Venezuela,2020-02-26,0,-1.2,,,0,,,,
VEN,Venezuela,2020-02-27,0,-1.6571,,,0,,,,
VEN,Venezuela,2020-02-28,0,-1.4,,,0,,,,
VEN,Venezuela,2020-02-29,0,-1.4571,,,0,,,,
VEN,Venezuela,2020-03-01,0,-2.9143,,,0,,,,
VEN,Venezuela,2020-03-02,0,0.1143,,,0,,,,
VEN,Venezuela,2020-03-03,0,4.9429,,,0,,,,
VEN,Venezuela,2020-03-04,0,5.9714,,,0,,,,
VEN,Venezuela,2020-03-05,0,6.1143,,,0,,,,
VEN,Venezuela,2020-03-06,0,6.0571,,,0,,,,
VEN,Venezuela,2020-03-07,0,5.6571,,,0,,,,
VEN,Venezuela,2020-03-08,0,5.5429,,,0,,,,
VEN,Venezuela,2020-03-09,0,5.2857,,,0,,,,
VEN,Venezuela,2020-03-10,0,4.5429,,,0,,,,
VEN,Venezuela,2020-03-11,0,4.7429,,,0,,,,
VEN,Venezuela,2020-03-12,0,5.0571,,,0,,,,
VEN,Venezuela,2020-03-13,0,5.3714,,,0,,,,
VEN,Venezuela,2020-03-14,0,4.6857,,,0.017506831,,,,
VEN,Venezuela,2020-03-15,1,2.3714,51.77777778,,0.052520493,,,,
VEN,Venezuela,2020-03-16,2,-2.4286,67.4912618,,0.105040986,,,,
VEN,Venezuela,2020-03-17,3,-8.6857,75.4777018,,0.17506831,,,,
VEN,Venezuela,2020-03-18,4,-16.8,79.35612008,,0.262602466,,,,
VEN,Venezuela,2020-03-19,5,-25.3429,79.98727091,,0.367643452,,,,
VEN,Venezuela,2020-03-20,6,-34.2286,80.39713176,,0.490191269,0.05711942400000,,,
VEN,Venezuela,2020-03-21,7,-41.7429,80.68489111,,0.612739086,0.06326864400000,,,
VEN,Venezuela,2020-03-22,8,-47.6,80.89809659,,0.735286903,0.04687072300000,,,
VEN,Venezuela,2020-03-23,9,-51.4857,81.06242315,,0.857834721,0.04017490600000,,,
VEN,Venezuela,2020-03-24,10,-53.4857,81.19296218,,0.980382538,0.02638574500000,,,
VEN,Venezuela,2020-03-25,11,-54.5143,81.29916865,,1.102930355,0.02631742000000,,,
VEN,Venezuela,2020-03-26,12,-54.8571,81.38726906,,1.225478172,0.02726345400000,,,
VEN,Venezuela,2020-03-27,13,-55,81.46153162,,1.34802599,0.02726345400000,,,
VEN,Venezuela,2020-03-28,14,-54.6857,81.52498026,,1.470573807,0.01619485800000,,,
VEN,Venezuela,2020-03-29,15,-54.3714,81.5798174,,1.593121624,0.01619485800000,,,
VEN,Venezuela,2020-03-30,16,-54.2571,81.62768526,,1.715669441,0.01718355600000,,,
VEN,Venezuela,2020-03-31,17,-53.8571,81.66983334,,1.838217259,0.01457479600000,,,
VEN,Venezuela,2020-04-01,18,-53.7143,81.70722924,,1.960765076,0.01390952900000,,,
VEN,Venezuela,2020-04-02,19,-53.7143,81.74063393,,2.083312893,0.00947893700000,,,
VEN,Venezuela,2020-04-03,20,-53.9143,81.7706541,,2.20586071,0.01084543100000,,,
VEN,Venezuela,2020-04-04,21,-54.2857,81.7977794,,2.328408528,0.00793852700000,,,
VEN,Venezuela,2020-04-05,22,-54.7143,81.82240935,,2.450956345,0.00865148000000,,,
VEN,Venezuela,2020-04-06,23,-54.6857,81.8448732,,2.573504162,0.00581801500000,,,
VEN,Venezuela,2020-04-07,24,-54.6571,81.86544467,,2.696051979,0.00581801500000,,,
VEN,Venezuela,2020-04-08,25,-54.1714,81.88435327,,2.818599797,0.00440726300000,,,
VEN,Venezuela,2020-04-09,26,-54.8,81.90179279,,2.941147614,0.00439967200000,,,
VEN,Venezuela,2020-04-10,27,-56.3714,81.91792807,,3.063695431,0.00303317800000,,,
VEN,Venezuela,2020-04-11,28,-56.8,81.93290013,,3.186243248,0.00322594400000,,,
VEN,Venezuela,2020-04-12,29,-56.9143,81.94683042,,3.308791065,0.00333288700000,,,
VEN,Venezuela,2020-04-13,30,-56.6,81.95982401,,3.431338883,0.00336594700000,,,
VEN,Venezuela,2020-04-14,31,-56.1714,81.9719723,,3.5538867,0.00336594700000,,,
VEN,Venezuela,2020-04-15,32,-56.1143,81.98335521,,3.676434517,0.00404441600000,,,
VEN,Venezuela,2020-04-16,33,-54.8,81.99404284,,3.798982334,0.00428109600000,,,
VEN,Venezuela,2020-04-17,34,-52.5429,82.00409703,,3.921530152,0.00428109600000,,,
VEN,Venezuela,2020-04-18,35,-51.6286,82.01357246,,4.044077969,0.00633476300000,,,
VEN,Venezuela,2020-04-19,36,-51.2571,82.02251772,,4.166625786,0.00872797300000,,,
VEN,Venezuela,2020-04-20,37,-51.2571,82.03097609,,4.289173603,0.00767004200000,,,
VEN,Venezuela,2020-04-21,38,-51.4571,82.03898627,,4.411721421,0.01071837400000,,,
VEN,Venezuela,2020-04-22,39,-51.5429,82.04658297,,4.534269238,0.01003202100000,,,
VEN,Venezuela,2020-04-23,40,-51.6857,82.0537974,,4.656817055,0.01148771900000,,,
VEN,Venezuela,2020-04-24,41,-51.7143,82.0606577,,4.779364872,0.01217096600000,,,
VEN,Venezuela,2020-04-25,42,-51.3714,82.06718933,,4.90191269,0.01002853700000,,,
VEN,Venezuela,2020-04-26,43,-50.8571,82.07341536,,5.024460507,0.00700177100000,,,
VEN,Venezuela,2020-04-27,44,-50.4571,82.07935674,,5.147008324,0.00736616900000,,,
VEN,Venezuela,2020-04-28,45,-49.8286,82.08503255,,5.269556141,0.00431783800000,,,
VEN,Venezuela,2020-04-29,46,-49.3143,82.09046022,,5.392103959,0.00418482300000,,,
VEN,Venezuela,2020-04-30,47,-48.5143,82.09565567,,5.514651776,0.00205592600000,,,
VEN,Venezuela,2020-05-01,48,-48.9143,82.10063349,,5.637199593,0.00154000500000,,,
VEN,Venezuela,2020-05-02,49,-48.5714,82.10540708,,5.75974741,0.00188321800000,,,
VEN,Venezuela,2020-05-03,50,-48.5143,82.10998875,,5.882295228,0.00266146100000,,,
VEN,Venezuela,2020-05-04,51,-48.1429,82.11438984,,6.004843045,0.00229706300000,,,
VEN,Venezuela,2020-05-05,52,-47.8571,82.11862084,,6.127390862,0.00260645800000,,,
VEN,Venezuela,2020-05-06,53,-47.4,82.1226914,,6.249938679,0.00379850500000,,,
VEN,Venezuela,2020-05-07,54,-47.1143,82.12661049,,6.372486496,0.00377676500000,,,
VEN,Venezuela,2020-05-08,55,-45.5143,82.13038641,,6.495034314,0.00412187500000,,,
VEN,Venezuela,2020-05-09,56,-43.9143,82.13402687,,6.617582131,0.00430886900000,,,
VEN,Venezuela,2020-05-10,57,-41.3429,82.13753901,,6.740129948,0.00419245300000,,,
VEN,Venezuela,2020-05-11,58,-41.3714,82.14092952,,6.862677765,0.00474831500000,,,
VEN,Venezuela,2020-05-12,59,-41,82.1442046,,6.985225583,0.00450724500000,,,
VEN,Venezuela,2020-05-13,60,-40.9714,84.92514782,,7.1077734,0.00314075200000,,,
VEN,Venezuela,2020-05-14,61,-41,84.92820905,,7.230321217,0.00510754000000,,,
VEN,Venezuela,2020-05-15,62,-40.8571,84.93117113,,7.352869034,0.00485539000000,,,
VEN,Venezuela,2020-05-16,63,-41.1429,84.93403879,,7.475416852,0.00673094700000,,,
VEN,Venezuela,2020-05-17,64,-42.8,84.93681648,,7.597964669,0.00821632900000,,,
VEN,Venezuela,2020-05-18,65,-41.9714,84.93950837,,7.720512486,0.01244319400000,,,
VEN,Venezuela,2020-05-19,66,-41.7143,84.94211838,,7.843060303,0.02039027100000,,,
VEN,Venezuela,2020-05-20,67,-41.3714,84.94465017,,7.965608121,0.02491175600000,,,
VEN,Venezuela,2020-05-21,68,-41.2,84.94710723,,8.088155938,0.02624183500000,,,
VEN,Venezuela,2020-05-22,69,-41.2571,84.9494928,,8.210703755,0.02961251900000,,,
VEN,Venezuela,2020-05-23,70,-41.4,84.95180997,,8.333251572,0.03054085700000,,,
VEN,Venezuela,2020-05-24,71,-41.4286,84.95406164,,8.45579939,0.03452733800000,,,
VEN,Venezuela,2020-05-25,72,-41.6571,84.95625053,,8.578347207,0.03288941800000,,,
VEN,Venezuela,2020-05-26,73,-41.8857,84.95837925,,8.700895024,0.02675756100000,,,
VEN,Venezuela,2020-05-27,74,-42.1714,84.96045024,,8.823442841,0.02409450700000,,,
VEN,Venezuela,2020-05-28,75,-42.0286,84.96246582,,8.945990659,0.02496380900000,,,
VEN,Venezuela,2020-05-29,76,-41.5714,84.96442817,,9.068538476,0.02372864100000,,,
VEN,Venezuela,2020-05-30,77,-41.2571,84.96633939,,9.191086293,0.02459546900000,,,
VEN,Venezuela,2020-05-31,78,-41.0857,84.96820145,,9.31363411,0.02092193700000,,,
VEN,Venezuela,2020-06-01,79,-40,84.97001621,,9.436181928,0.02556614300000,,,
VEN,Venezuela,2020-06-02,80,-38.6286,76.28326748,,9.558729745,0.03162850400000,,,
VEN,Venezuela,2020-06-03,81,-36.9143,76.53654093,,9.681277562,0.03641922900000,,,
VEN,Venezuela,2020-06-04,82,-35.6,76.72759452,,9.803825379,0.03877181600000,,,
VEN,Venezuela,2020-06-05,83,-34.6,76.88593285,,9.926373196,0.03920661000000,,,
VEN,Venezuela,2020-06-06,84,-33.5714,77.02307748,,10.04892101,0.04277618700000,,,
VEN,Venezuela,2020-06-07,85,-32.0571,77.14498486,,10.17146883,0.04303745800000,,,
VEN,Venezuela,2020-06-08,86,-32.0857,77.25522186,,10.29401665,0.03977201000000,,,
VEN,Venezuela,2020-06-09,87,-32.3714,77.35613117,,10.41656447,0.03923312000000,,,
VEN,Venezuela,2020-06-10,88,-32.8,77.44935301,,10.53911228,0.03746649000000,,,
VEN,Venezuela,2020-06-11,89,-32.9429,77.53609104,,10.6616601,0.03426044400000,,,
VEN,Venezuela,2020-06-12,90,-32.8857,77.61726102,,10.78420792,0.03435805000000,,,
VEN,Venezuela,2020-06-13,91,-32.6857,77.69357983,,10.90675573,0.02722485000000,,,
VEN,Venezuela,2020-06-14,92,-32.6286,77.76562182,,11.02930355,0.02757903100000,,,
VEN,Venezuela,2020-06-15,93,-31.3714,72.01167942,,11.15185137,0.02671883200000,,,
VEN,Venezuela,2020-06-16,94,-30.0286,72.01274004,,11.27439919,0.02310923000000,,,
VEN,Venezuela,2020-06-17,95,-28.4571,72.01377827,,11.396947,0.02830459200000,,,
VEN,Venezuela,2020-06-18,96,-27.4286,72.01479482,,11.51949482,0.02894228900000,,,
VEN,Venezuela,2020-06-19,97,-26.1429,72.01579035,,11.64204264,0.03053188300000,,,
VEN,Venezuela,2020-06-20,98,-24.5429,72.01676551,,11.76459046,0.03761685400000,,,
VEN,Venezuela,2020-06-21,99,-22.3429,72.01772092,,11.88713827,0.03960223700000,,,
VEN,Venezuela,2020-06-22,100,-25.3429,86.11083194,,12.00968609,0.04125601900000,,,
VEN,Venezuela,2020-06-23,101,-27.4286,86.56437655,,12.13223391,0.04304515200000,,,
VEN,Venezuela,2020-06-24,102,-30.7429,86.90745018,,12.25478172,0.04009160300000,,,
VEN,Venezuela,2020-06-25,103,-32.6571,87.19259375,,12.37732954,0.04375748400000,,,
VEN,Venezuela,2020-06-26,104,-34.9143,87.44028772,,12.49987736,0.04767290600000,,,
VEN,Venezuela,2020-06-27,105,-37.4857,87.66110142,,12.62242518,0.05304864000000,,,
VEN,Venezuela,2020-06-28,106,-40.4,87.86135296,,12.74497299,0.05419955900000,,,
VEN,Venezuela,2020-06-29,107,-38.0571,88.04518486,,12.86752081,0.05772666000000,,,
VEN,Venezuela,2020-06-30,108,-36.3429,88.21549269,,12.99006863,0.06349830700000,,,
VEN,Venezuela,2020-07-01,109,-33.6857,88.37439795,,13.11261644,0.06494560800000,,,
VEN,Venezuela,2020-07-02,110,-32.1143,88.52351224,,13.23516426,0.06497295200000,,,
VEN,Venezuela,2020-07-03,111,-30.6857,88.66409537,,13.35771208,0.06620279600000,,,
VEN,Venezuela,2020-07-04,112,-29.2857,88.79715535,,13.4802599,0.06035544100000,,,
VEN,Venezuela,2020-07-05,113,-28.3429,88.92351439,,13.60280771,0.06902457400000,,,
VEN,Venezuela,2020-07-06,114,-29.6,89.04385415,,13.72535553,0.06880705800000,,,
VEN,Venezuela,2020-07-07,115,-31.4571,89.15874761,,13.84790335,0.06741484300000,,,
VEN,Venezuela,2020-07-08,116,-32.6286,89.26868219,,13.97045117,0.06988026400000,,,
VEN,Venezuela,2020-07-09,117,-33.8286,89.37407689,,14.09299898,0.07473341300000,,,
VEN,Venezuela,2020-07-10,118,-35.0857,89.47529517,,14.2155468,0.07991804900000,,,
VEN,Venezuela,2020-07-11,119,-36.4286,89.5726549,,14.33809462,0.08500158600000,,,
VEN,Venezuela,2020-07-12,120,-37.4571,89.66643607,,14.46064243,0.08521182100000,,,
VEN,Venezuela,2020-07-13,121,-35.6571,89.75688693,,14.58319025,0.09285212000000,,,
VEN,Venezuela,2020-07-14,122,-33.5429,89.84422886,,14.70573807,0.10012649600000,,,
VEN,Venezuela,2020-07-15,123,-32.4286,89.92866034,,14.82828589,0.10728741100000,,,
VEN,Venezuela,2020-07-16,124,-31.2857,90.01036015,,14.9508337,0.11378183400000,,,
VEN,Venezuela,2020-07-17,125,-29.9429,90.08949006,,15.07338152,0.11900175900000,,,
VEN,Venezuela,2020-07-18,126,-28.2571,90.16619702,,15.19592934,0.12717124500000,,,
VEN,Venezuela,2020-07-19,127,-26.4,90.24061503,,15.31847716,0.13377246300000,,,
LATAM,LATAM,2020-02-25,,0.1611,,,1.237834535,,,,
LATAM,LATAM,2020-02-26,,-0.8298,,,1.289457779,,,,
LATAM,LATAM,2020-02-27,,-1.2807,,,1.341090895,,,,
LATAM,LATAM,2020-02-28,,-1.4921,,,1.392740133,,,,
LATAM,LATAM,2020-02-29,,-1.5784,,,1.445412624,,,,
LATAM,LATAM,2020-03-01,,-2.3591,,,1.498580293,,,,
LATAM,LATAM,2020-03-02,,-1.563,,,1.552213558,,,,
LATAM,LATAM,2020-03-03,,0.1926,,,1.610902949,,,,
LATAM,LATAM,2020-03-04,,1.2776,,,1.671128472,,,,
LATAM,LATAM,2020-03-05,,1.8378,,,1.739254148,,,,
LATAM,LATAM,2020-03-06,,2.2282,,,1.815280806,,,,
LATAM,LATAM,2020-03-07,,2.4287,,,1.893727848,,,,
LATAM,LATAM,2020-03-08,,2.9091,,,1.975710385,,,,
LATAM,LATAM,2020-03-09,,2.5916,,,2.063975765,,,,
LATAM,LATAM,2020-03-10,,2.7062,,,2.152760019,,,,
LATAM,LATAM,2020-03-11,,2.492,,,2.246483799,,,,
LATAM,LATAM,2020-03-12,,2.2289,,,2.339626294,,,,
LATAM,LATAM,2020-03-13,,1.8506,,,2.432642389,,,,
LATAM,LATAM,2020-03-14,,1.1937,,,2.532919507,,,,
LATAM,LATAM,2020-03-15,,0.0957,,,2.638916644,,,,
LATAM,LATAM,2020-03-16,,-1.4452,,,2.748375842,,,,
LATAM,LATAM,2020-03-17,,-4.1319,,,2.862904249,,,,
LATAM,LATAM,2020-03-18,,-7.3771,,,2.982039342,,,,
LATAM,LATAM,2020-03-19,,-11.4375,,,3.106478351,,,,
LATAM,LATAM,2020-03-20,,-16.7953,,,3.235577237,,,,
LATAM,LATAM,2020-03-21,,-22.8611,,,3.36709764,,,,
LATAM,LATAM,2020-03-22,,-29.2331,,,3.502781917,,,,
LATAM,LATAM,2020-03-23,,-34.8507,,,3.643085473,,,,
LATAM,LATAM,2020-03-24,,-39.9519,,,3.788608806,,,,
LATAM,LATAM,2020-03-25,,-44.4031,,,3.940028571,,,,
LATAM,LATAM,2020-03-26,,-48.066,,,4.096936405,,,,
LATAM,LATAM,2020-03-27,,-50.3627,,,4.260597949,,,,
LATAM,LATAM,2020-03-28,,-51.3091,,,4.431304247,,,,
LATAM,LATAM,2020-03-29,,-51.6356,,,4.609072325,,,,
LATAM,LATAM,2020-03-30,,-51.526,,,4.793614482,,,,
LATAM,LATAM,2020-03-31,,-51.1804,,,4.984357853,,,,
LATAM,LATAM,2020-04-01,,-50.6082,,,5.180514884,,,,
LATAM,LATAM,2020-04-02,,-50.2135,,,5.38118374,,,,
LATAM,LATAM,2020-04-03,,-49.8939,,,5.585443141,,,,
LATAM,LATAM,2020-04-04,,-49.6458,,,5.792406932,,,,
LATAM,LATAM,2020-04-05,,-49.6325,,,6.00122034,,,,
LATAM,LATAM,2020-04-06,,-49.5306,,,6.211011537,,,,
LATAM,LATAM,2020-04-07,,-49.363,,,6.420847856,,,,
LATAM,LATAM,2020-04-08,,-49.1518,,,6.629760357,,,,
LATAM,LATAM,2020-04-09,,-49.1936,,,6.836870416,,,,
LATAM,LATAM,2020-04-10,,-51.5417,,,7.041590633,,,,
LATAM,LATAM,2020-04-11,,-52.063,,,7.243824873,,,,
LATAM,LATAM,2020-04-12,,-52.3745,,,7.444094848,,,,
LATAM,LATAM,2020-04-13,,-52.3576,,,7.643561165,,,,
LATAM,LATAM,2020-04-14,,-52.5104,,,7.843945996,,,,
LATAM,LATAM,2020-04-15,,-52.5995,,,8.047378364,,,,
LATAM,LATAM,2020-04-16,,-52.3862,,,8.256185933,,,,
LATAM,LATAM,2020-04-17,,-49.8439,,,8.47266472,,,,
LATAM,LATAM,2020-04-18,,-49.3783,,,8.698865307,,,,
LATAM,LATAM,2020-04-19,,-49.1182,,,8.936419572,,,,
LATAM,LATAM,2020-04-20,,-48.9954,,,9.186399624,,,,
LATAM,LATAM,2020-04-21,,-49.8438,,,9.449169666,,,,
LATAM,LATAM,2020-04-22,,-49.9532,,,9.724193617,,,,
LATAM,LATAM,2020-04-23,,-50.1388,,,10.00980721,,,,
LATAM,LATAM,2020-04-24,,-50.2671,,,10.30304354,,,,
LATAM,LATAM,2020-04-25,,-50.1701,,,10.59965881,,,,
LATAM,LATAM,2020-04-26,,-50.1029,,,10.89448399,,,,
LATAM,LATAM,2020-04-27,,-50.1308,,,11.18210382,,,,
LATAM,LATAM,2020-04-28,,-49.0835,,,11.45771354,,,,
LATAM,LATAM,2020-04-29,,-48.7505,,,11.7179222,,,,
LATAM,LATAM,2020-04-30,,-47.6735,,,11.96130707,,,,
LATAM,LATAM,2020-05-01,,-49.059,,,12.18861098,,,,
LATAM,LATAM,2020-05-02,,-48.7033,,,12.40255033,,,,
LATAM,LATAM,2020-05-03,,-48.4722,,,12.60725639,,,,
LATAM,LATAM,2020-05-04,,-47.952,,,12.80745183,,,,
LATAM,LATAM,2020-05-05,,-47.4976,,,13.00755726,,,,
LATAM,LATAM,2020-05-06,,-47.2098,,,13.21097064,,,,
LATAM,LATAM,2020-05-07,,-47.4656,,,13.41970171,,,,
LATAM,LATAM,2020-05-08,,-45.1317,,,13.63440872,,,,
LATAM,LATAM,2020-05-09,,-44.3653,,,13.85474904,,,,
LATAM,LATAM,2020-05-10,,-43.5177,,,14.07988669,,,,
LATAM,LATAM,2020-05-11,,-43.457,,,14.30899954,,,,
LATAM,LATAM,2020-05-12,,-43.4085,,,14.54167314,,,,
LATAM,LATAM,2020-05-13,,-43.452,,,14.77811597,,,,
LATAM,LATAM,2020-05-14,,-43.5413,,,15.01917105,,,,
LATAM,LATAM,2020-05-15,,-43.8241,,,15.26613312,,,,
LATAM,LATAM,2020-05-16,,-44.2564,,,15.52042143,,,,
LATAM,LATAM,2020-05-17,,-44.8109,,,15.78319261,,,,
LATAM,LATAM,2020-05-18,,-44.546,,,16.05498982,,,,
LATAM,LATAM,2020-05-19,,-44.3523,,,16.33628564,,,,
LATAM,LATAM,2020-05-20,,-44.0324,,,16.62573025,,,,
LATAM,LATAM,2020-05-21,,-43.8639,,,16.92103796,,,,
LATAM,LATAM,2020-05-22,,-43.7426,,,17.219181,,,,
LATAM,LATAM,2020-05-23,,-43.7597,,,17.5167382,,,,
LATAM,LATAM,2020-05-24,,-43.8893,,,17.81033266,,,,
LATAM,LATAM,2020-05-25,,-44.4984,,,18.09704607,,,,
LATAM,LATAM,2020-05-26,,-44.2625,,,18.37389215,,,,
LATAM,LATAM,2020-05-27,,-44.0853,,,18.63946551,,,,
LATAM,LATAM,2020-05-28,,-43.7037,,,18.89282067,,,,
LATAM,LATAM,2020-05-29,,-42.9856,,,19.13301603,,,,
LATAM,LATAM,2020-05-30,,-42.1925,,,19.35867308,,,,
LATAM,LATAM,2020-05-31,,-41.4374,,,19.56780239,,,,
LATAM,LATAM,2020-06-01,,-40.1254,,,19.75804722,,,,
LATAM,LATAM,2020-06-02,,-39.7073,,,19.92731727,,,,
LATAM,LATAM,2020-06-03,,-39.2653,,,20.07462889,,,,
LATAM,LATAM,2020-06-04,,-38.8884,,,20.20089619,,,,
LATAM,LATAM,2020-06-05,,-38.6082,,,20.30940813,,,,
LATAM,LATAM,2020-06-06,,-38.102,,,20.40577265,,,,
LATAM,LATAM,2020-06-07,,-37.7012,,,20.49722635,,,,
LATAM,LATAM,2020-06-08,,-37.4321,,,20.59141932,,,,
LATAM,LATAM,2020-06-09,,-37.2279,,,20.69499699,,,,
LATAM,LATAM,2020-06-10,,-36.7935,,,20.81239855,,,,
LATAM,LATAM,2020-06-11,,-37.2611,,,20.94520381,,,,
LATAM,LATAM,2020-06-12,,-36.8884,,,21.09216899,,,,
LATAM,LATAM,2020-06-13,,-36.6951,,,21.24988218,,,,
LATAM,LATAM,2020-06-14,,-36.594,,,21.41382041,,,,
LATAM,LATAM,2020-06-15,,-36.8535,,,21.57950539,,,,
LATAM,LATAM,2020-06-16,,-36.456,,,21.74346305,,,,
LATAM,LATAM,2020-06-17,,-36.4328,,,21.90377202,,,,
LATAM,LATAM,2020-06-18,,-35.5888,,,22.06012312,,,,
LATAM,LATAM,2020-06-19,,-35.5334,,,22.21344383,,,,
LATAM,LATAM,2020-06-20,,-35.1886,,,22.36524756,,,,
LATAM,LATAM,2020-06-21,,-34.8435,,,22.51691756,,,,
LATAM,LATAM,2020-06-22,,-34.908,,,22.66913959,,,,
LATAM,LATAM,2020-06-23,,-35.005,,,22.82164274,,,,
LATAM,LATAM,2020-06-24,,-35.1767,,,22.97330783,,,,
LATAM,LATAM,2020-06-25,,-35.2298,,,23.12257365,,,,
LATAM,LATAM,2020-06-26,,-35.43,,,23.26792817,,,,
LATAM,LATAM,2020-06-27,,-35.8126,,,23.40837497,,,,
LATAM,LATAM,2020-06-28,,-36.206,,,23.54391281,,,,
