state_code,state_name,state_short,country ,date,days,daily_cases,total_cases,deaths_daily,deaths_dotal,sdchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,policy_accumulated,ranking_mobility_accumulated,ranking_policy_accumulated,facemask_index,test_rate,testpositivity_rate,ranking_facemask
1,Acre,AC,Brazil,2020-02-27,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.742857,0,0,24,19,0,0,0,11
1,Acre,AC,Brazil,2020-02-28,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.028571,0,0,25,20,0,0,0,2
1,Acre,AC,Brazil,2020-02-29,4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.771429,0,0,25,25,0,0,0,25
1,Acre,AC,Brazil,2020-03-01,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.657143,0,0,23,25,0,0,0,15
1,Acre,AC,Brazil,2020-03-02,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.685714,0,0,25,3,0,0,0,9
1,Acre,AC,Brazil,2020-03-03,7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4857143,0,0,26,23,0,0,0,21
1,Acre,AC,Brazil,2020-03-04,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.485714,0,0,26,5,0,0,0,13
1,Acre,AC,Brazil,2020-03-05,9,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,21,0,0,0,25
1,Acre,AC,Brazil,2020-03-06,10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.457143,0,0,25,26,0,0,0,16
1,Acre,AC,Brazil,2020-03-07,11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.914286,0,0,25,16,0,0,0,25
1,Acre,AC,Brazil,2020-03-08,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.314285,0,0,25,10,0,0,0,15
1,Acre,AC,Brazil,2020-03-09,13,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.114285,0,0,25,19,0,0,0,17
1,Acre,AC,Brazil,2020-03-10,14,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.742857,0,0,26,11,0,0,0,24
1,Acre,AC,Brazil,2020-03-11,15,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.514286,0,0,26,1,0,0,0,25
1,Acre,AC,Brazil,2020-03-12,16,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.571428,0,0,26,3,0,0,0,11
1,Acre,AC,Brazil,2020-03-13,17,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,26,22,0,0,0,18
1,Acre,AC,Brazil,2020-03-14,18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.885714,0,0,26,1,0,0,0,25
1,Acre,AC,Brazil,2020-03-15,19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.828571,0,0,26,12,0,0,0,19
1,Acre,AC,Brazil,2020-03-16,20,,,,,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.971428,0,0,26,20,0,0,0,25
1,Acre,AC,Brazil,2020-03-17,21,,,,,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.742857,1.212322,1.212322,26,13,0,0,0,14
1,Acre,AC,Brazil,2020-03-18,22,,,,,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.04396,5.256282,26,11,0,0,0,1
1,Acre,AC,Brazil,2020-03-19,23,,,,,1,2,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.114286,5.282919,10.5392,26,10,0,0.0134372,0,1
1,Acre,AC,Brazil,2020-03-20,24,,,,,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.428571,8.464463,19.00366,25,9,0,0.0403116,0,25
1,Acre,AC,Brazil,2020-03-21,25,,,,,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.2,9.413485,28.41715,23,7,0,0.0806232,0,15
1,Acre,AC,Brazil,2020-03-22,26,,,,,1,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.25714,10.21015,38.6273,24,7,0,0.134372,0,6
1,Acre,AC,Brazil,2020-03-23,27,,,,,1,6,1,7,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,-28.62857,10.89533,49.52263,23,6,0,0.2015581,0,18
1,Acre,AC,Brazil,2020-03-24,28,,,,,1,7,1,8,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,-36.14286,12.5446,62.06723,23,6,0,0.2821813,0,23
1,Acre,AC,Brazil,2020-03-25,29,,,,,1,8,1,9,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0,-41.4,13.48465,75.55188,23,5,0,0.3762417,1.38178,25
1,Acre,AC,Brazil,2020-03-26,30,,,,,1,9,1,10,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,-45.2,14.25763,89.80951,23,4,0,0.4703021,0.8866766,25
1,Acre,AC,Brazil,2020-03-27,31,,,,,1,10,1,11,0,0,0,0,0,0,0.5,4,0,0,0,0,0,0,0,0,-47.31429,14.92501,104.7345,23,4,0,0.5643626,0.561391,14
1,Acre,AC,Brazil,2020-03-28,32,,,,,1,11,1,12,0,0,0,0,0,0,0.5,5,0,0,0,0,0,0,0,0,-48.37143,15.51463,120.2491,22,3,0,0.658423,0.4465843,18
1,Acre,AC,Brazil,2020-03-29,33,,,,,1,12,1,13,0,0,0,0,0,0,0.5,6,0,0,0,0,0,0,0,0,-48.14286,16.04299,136.2921,22,3,0,0.7524834,0.5013784,20
1,Acre,AC,Brazil,2020-03-30,34,,,,,1,13,1,14,0,0,0,0,0,0,0.5,7,0,0,0,0,0,0,0,0,-47.77143,16.52119,152.8133,22,3,0,0.8465438,0.6161851,19
1,Acre,AC,Brazil,2020-03-31,35,,,,,1,14,1,15,0,0,0,0,0,0,0.5,8,0,0,0,0,0,0,0,0,-45.45714,16.95728,169.7706,22,3,0,0.9406043,0.4439751,15
1,Acre,AC,Brazil,2020-04-01,36,,,,,1,15,1,16,0,0,0,0,0,0,0.5,9,0,0,0,0,0,0,0,0,-44.08571,17.35738,187.128,21,2,0,1.034665,0.3086672,26
1,Acre,AC,Brazil,2020-04-02,37,,,,,1,16,1,17,0,0,0,0,0,0,0.5,10,0,0,0,0,0,0,0,0,-43.05714,17.72631,204.8543,21,2,0,1.128725,0.287141,15
1,Acre,AC,Brazil,2020-04-03,38,,,,,1,17,1,18,0,0,0,0,0,0,0.5,11,0,0,0,0,0,0,0,0,-42.88572,18.06797,222.9223,20,2,0,1.222786,0.3002959,10
1,Acre,AC,Brazil,2020-04-04,39,,,,,1,18,1,19,0,0,0,0,0,0,0.5,12,0,0,0,0,0,0,0,0,-42.02857,18.38554,241.3078,20,2,0,1.316846,0.3002959,18
1,Acre,AC,Brazil,2020-04-05,40,,,,,1,19,1,20,0,0,0,0,0,0,0.5,13,0,0,0,0,0,0,0,0,-41.74286,18.6817,259.9895,19,2,0,1.410906,0.1785312,21
1,Acre,AC,Brazil,2020-04-06,41,,,,,1,20,1,21,0,0,0,0,0,0,0.5,14,0,0,0,0,0,0,0,0,-40.4,18.9587,278.9482,19,2,0,1.504967,0.0818519,18
1,Acre,AC,Brazil,2020-04-07,42,,,,,1,21,1,22,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,-40.17143,19.21845,298.1667,19,2,0,1.599027,0.0818519,9
1,Acre,AC,Brazil,2020-04-08,43,,,,,1,22,1,23,0,0,0,0,0,0,0.5,16,0,0,0,0,0,0,0,0,-39.28571,19.46263,317.6293,19,2,0,1.693088,0.1023531,6
1,Acre,AC,Brazil,2020-04-09,44,,,,,1,23,1,24,0,0,0,0,0,0,0.5,17,0,0,0,0,0,0,0,0,-38.68571,19.69265,337.3219,19,2,0,1.787148,0.1649749,21
1,Acre,AC,Brazil,2020-04-10,45,,,,,1,24,1,25,0,0,0,0,0,0,0.5,18,0,0,0,0,0,0,0,0,-40.85714,19.90978,357.2317,19,2,0,1.881209,0.1925847,14
1,Acre,AC,Brazil,2020-04-11,46,,,,,1,25,1,26,0,0,0,0,0,0,0.5,19,0,0,0,0,0,0,0,0,-40.91429,20.11513,377.3469,18,2,0,1.975269,0.2069355,20
1,Acre,AC,Brazil,2020-04-12,47,,,,,1,26,1,27,0,0,0,0,0,0,0.5,20,0,0,0,0,0,0,0,0,-40.65714,20.30966,397.6565,18,2,0,2.06933,0.2222431,1
1,Acre,AC,Brazil,2020-04-13,48,,,,,1,27,1,28,0,0,0,0,0,0,0.5,21,0,0,0,0,0,0,0,0,-40.85714,20.49424,418.1508,18,2,0,2.16339,0.2902207,4
1,Acre,AC,Brazil,2020-04-14,49,,,,,1,28,1,29,0,0,0,0,0,0,0.5,22,0,0,0,0,0,0,0,0,-41.42857,20.66964,438.8204,18,2,0,2.25745,0.3476241,21
1,Acre,AC,Brazil,2020-04-15,50,,,,,1,29,1,30,0,0,0,0,0,0,0.5,23,0,0,0,0,0,0,0,0,-43.05714,20.83656,459.657,18,2,0,2.351511,0.3271229,2
1,Acre,AC,Brazil,2020-04-16,51,,,,,1,30,1,31,0,0,0,0,0,0,0.5,24,0,0,0,0,0,0,0,0,-43.34286,20.99561,480.6526,18,2,0,2.445571,0.3179455,6
1,Acre,AC,Brazil,2020-04-17,52,,,,,1,31,1,32,0,0,0,0,0,0,0.5,25,0,0,0,0,0,0,0,0,-40.51429,21.14736,501.7999,18,2,0,2.539632,0.4015548,9
1,Acre,AC,Brazil,2020-04-18,53,,,,,1,32,1,33,0,0,0,0,0,0,0.5,26,0,0,0,0,0,0,0,0,-40.22857,21.2923,523.0922,18,2,0,2.633692,0.4260901,16
1,Acre,AC,Brazil,2020-04-19,54,,,,,1,33,1,34,0,0,0,0,0,0,0.5,27,0,0,0,0,0,0,0,0,-39.94286,21.4309,544.5231,18,2,0,2.727752,0.5046609,13
1,Acre,AC,Brazil,2020-04-20,55,,,,,1,34,1,35,0,0,0,0,0,0,0.5,28,0,0,1,0,0,0,0,0,-40.05714,21.56358,566.0867,18,2,0,2.821813,0.4863962,16
1,Acre,AC,Brazil,2020-04-21,56,,,,,1,35,1,36,0,0,0,0,0,0,0.5,29,0,0,1,1,0,0,0,0,-42.14286,21.69072,587.7774,18,2,13.36306,2.915873,0.5252278,20
1,Acre,AC,Brazil,2020-04-22,57,,,,,1,36,1,37,0,0,0,0,0,0,0.5,30,0,0,1,2,0,0,0,0,-41.14286,21.81266,609.5901,18,2,18.73172,3.009934,0.6064126,20
1,Acre,AC,Brazil,2020-04-23,58,,,,,1,37,1,38,0,0,0,0,0,0,0.5,31,0,0,1,3,0,0,0,0,-41.51429,21.92972,631.5198,19,2,22.74294,3.103994,0.615155,20
1,Acre,AC,Brazil,2020-04-24,59,,,,,1,38,1,39,0,0,0,0,0,0,0.5,32,0,0,1,4,0,0,0,0,-41.8,22.0422,653.562,19,2,26.03778,3.198055,0.504227,21
1,Acre,AC,Brazil,2020-04-25,60,,,,,1,39,1,40,0,0,0,0,0,0,0.5,33,0,0,1,5,0,0,0,0,-41.88572,22.15036,675.7123,19,2,28.86751,3.292115,0.574105,22
1,Acre,AC,Brazil,2020-04-26,61,,,,,1,40,1,41,0,0,0,0,0,0,0.5,34,0,0,1,6,0,0,0,0,-42.2,22.25445,697.9668,19,2,31.3625,3.386175,0.5538207,23
1,Acre,AC,Brazil,2020-04-27,62,,,,,1,41,1,42,0,0,0,0,0,0,0.5,35,0,0,1,7,0,0,0,0,-41.82857,22.35471,720.3215,19,2,33.60107,3.480236,0.4859804,22
1,Acre,AC,Brazil,2020-04-28,63,,,,,1,42,1,43,0,0,0,0,0,0,0.5,36,0,0,1,8,0,0,0,0,-39,22.45134,742.7729,19,2,35.63483,3.574296,0.5241532,22
1,Acre,AC,Brazil,2020-04-29,64,,,,,1,43,1,44,0,0,0,0,0,0,0.5,37,0,0,1,9,0,0,0,0,-38.17143,22.54454,765.3174,19,2,37.5,3.668357,0.606978,22
1,Acre,AC,Brazil,2020-04-30,65,,,,,1,44,1,45,0,0,0,0,0,0,0.5,38,0,0,1,10,0,0,0,0,-36.42857,22.63449,787.9519,19,2,39.22323,3.762417,0.7450353,22
1,Acre,AC,Brazil,2020-05-01,66,,,,,1,45,1,46,0,0,0,0,0,0,0.5,39,0,0,1,11,0,0,0,0,-37.88572,22.72137,810.6733,19,2,40.82483,3.856477,1.033392,23
1,Acre,AC,Brazil,2020-05-02,67,,,,,1,46,1,47,0,0,0,0,0,0,0.5,40,0,0,1,12,0,0,0,0,-37.74286,22.80532,833.4786,19,2,42.32074,3.950538,1.181029,22
1,Acre,AC,Brazil,2020-05-03,68,,,,,1,47,1,48,0,0,0,0,1,0,0.5,41,0,0,1,13,0,0,0,0,-37.82857,22.8865,856.3651,19,2,43.72373,4.044599,1.477645,22
1,Acre,AC,Brazil,2020-05-04,69,,,,,1,48,1,49,0,0,0,0,1,1,0.5,42,0,0,1,14,0,0,0,0,-37.37143,24.30266,880.6677,19,2,45.04426,4.138659,1.756112,22
1,Acre,AC,Brazil,2020-05-05,70,,,,,1,49,1,50,0,0,0,0,1,2,0.5,43,0,0,1,15,0,0,0,0,-37.51429,24.91919,905.5869,19,2,46.291,4.232719,1.923072,22
1,Acre,AC,Brazil,2020-05-06,71,,,,,1,50,1,51,0,0,0,0,1,3,0.5,44,0,0,1,16,0,0,0,0,-37.37143,25.39867,930.9856,19,2,47.47127,4.32678,2.189588,22
1,Acre,AC,Brazil,2020-05-07,72,,,,,1,51,1,52,0,0,0,0,1,4,0.5,45,0,0,1,17,0,0,0,0,-38.11428,25.80499,956.7906,18,2,48.59127,4.42084,2.233882,22
1,Acre,AC,Brazil,2020-05-08,73,,,,,1,52,1,53,0,0,0,0,1,5,0.5,46,0,0,1,18,0,0,0,0,-35.77143,26.16318,982.9538,18,2,49.65635,4.514901,2.463341,22
1,Acre,AC,Brazil,2020-05-09,74,,,,,1,53,1,54,0,0,0,0,1,6,0.5,47,0,0,1,19,0,0,0,0,-35.08571,26.48624,1009.44,18,2,50.67117,4.608961,2.730194,22
1,Acre,AC,Brazil,2020-05-10,75,,,,,1,54,1,55,0,0,0,0,1,7,0.5,48,0,0,1,20,0,0,0,0,-34.17143,26.78202,1036.222,18,2,51.63978,4.703022,2.704765,22
1,Acre,AC,Brazil,2020-05-11,76,,,,,1,55,1,56,0,0,0,0,1,8,0.5,49,0,0,1,21,0,0,0,0,-34.85714,27.05569,1063.278,18,2,52.56575,4.797082,2.467755,22
1,Acre,AC,Brazil,2020-05-12,77,,,,,1,56,1,57,0,0,0,0,1,9,0.5,50,0,0,1,22,0,0,0,0,-35.62857,27.31088,1090.589,19,2,53.45225,4.891142,2.57343,22
1,Acre,AC,Brazil,2020-05-13,78,,,,,1,57,1,58,0,0,0,0,1,10,0.5,51,0,0,1,23,0,0,0,0,-36.6,27.55031,1118.139,19,2,54.3021,4.985203,2.450423,22
1,Acre,AC,Brazil,2020-05-14,79,,,,,1,58,1,59,0,0,0,0,1,11,0.5,52,0,0,1,24,0,0,0,0,-38.62857,27.77604,1145.915,19,2,55.11782,5.079263,2.344861,22
1,Acre,AC,Brazil,2020-05-15,80,,,,,1,59,1,60,0,0,0,0,1,12,0.5,53,0,0,1,25,0,0,0,0,-39.77143,27.98969,1173.905,19,2,55.9017,5.173324,1.928075,22
1,Acre,AC,Brazil,2020-05-16,81,,,,,1,60,1,61,0,0,0,0,1,13,0.5,54,0,0,1,26,0,0,0,0,-40.77143,28.1926,1202.097,18,2,56.65577,5.267384,1.644164,23
1,Acre,AC,Brazil,2020-05-17,82,,,,,1,61,1,62,0,0,0,0,1,14,0.5,55,0,0,1,27,0,0,0,0,-41.94286,28.38583,1230.483,18,2,57.3819,5.361444,1.653371,23
1,Acre,AC,Brazil,2020-05-18,83,,,,,1,62,1,63,0,0,0,0,1,15,0.5,56,0,0,1,28,0,0,0,0,-43.05714,28.5703,1259.053,18,2,58.08179,5.455505,2.280991,22
1,Acre,AC,Brazil,2020-05-19,84,,,,,1,63,1,64,0,0,0,0,1,16,0.5,57,0,0,1,29,0,0,0,0,-43.51429,28.74678,1287.8,18,2,58.75697,5.549565,2.562789,22
1,Acre,AC,Brazil,2020-05-20,85,,,,,1,64,1,65,0,0,0,0,1,17,0.5,58,0,0,1,30,0,0,0,0,-43.74286,28.91593,1316.716,18,2,59.40885,5.643626,3.15869,22
1,Acre,AC,Brazil,2020-05-21,86,,,,,1,65,1,66,0,0,0,0,1,18,0.5,59,0,0,1,31,0,0,0,0,-42.85714,29.07832,1345.794,18,2,60.03875,5.737686,3.789278,22
1,Acre,AC,Brazil,2020-05-22,87,,,,,1,66,1,67,0,0,0,0,1,19,0.5,60,0,0,1,32,0,0,0,0,-42.85714,29.23445,1375.029,18,2,60.64784,5.831747,4.291519,23
1,Acre,AC,Brazil,2020-05-23,88,,,,,1,67,1,68,0,0,0,0,1,20,0.5,61,0,0,1,33,0,0,0,0,-43.17143,29.38477,1404.414,18,2,61.23724,5.925807,5.419419,23
1,Acre,AC,Brazil,2020-05-24,89,,,,,1,68,1,69,0,0,0,0,1,21,0.5,62,0,0,1,34,0,0,0,0,-43.4,29.52967,1433.943,18,2,61.80797,6.019867,5.799395,23
1,Acre,AC,Brazil,2020-05-25,90,,,,,1,69,1,70,0,0,0,0,1,22,0.5,63,0,0,1,35,0,0,0,0,-42.68571,29.6695,1463.613,17,2,62.36096,6.113928,5.993899,22
1,Acre,AC,Brazil,2020-05-26,91,,,,,1,70,1,71,0,0,0,0,1,23,0.5,64,0,0,1,36,0,0,0,0,-42.25714,29.80458,1493.417,17,2,62.89709,6.207988,6.003882,23
1,Acre,AC,Brazil,2020-05-27,92,,,,,1,71,1,72,0,0,0,0,1,24,0.5,65,0,0,1,37,0,0,0,0,-41.77143,29.93519,1523.353,17,2,63.41718,6.302049,6.24443,23
1,Acre,AC,Brazil,2020-05-28,93,,,,,1,72,1,73,0,0,0,0,1,25,0.5,66,0,0,1,38,0,0,0,0,-41.37143,30.06158,1553.414,16,2,63.922,6.396109,6.321363,23
1,Acre,AC,Brazil,2020-05-29,94,,,,,1,73,1,74,0,0,0,0,1,26,0.5,67,0,0,1,39,0,0,0,0,-40.25714,30.184,1583.598,16,2,64.41224,6.49017,6.261936,22
1,Acre,AC,Brazil,2020-05-30,95,,,,,1,74,1,75,0,0,0,0,1,27,0.5,68,0,0,1,40,0,0,0,0,-39,30.30265,1613.901,16,2,64.88857,6.58423,5.439632,23
1,Acre,AC,Brazil,2020-05-31,96,,,,,1,75,1,76,0,0,0,0,1,28,0.5,69,0,0,1,41,0,0,0,0,-38.22857,30.41775,1644.318,16,2,65.35162,6.67829,5.028627,23
1,Acre,AC,Brazil,2020-06-01,97,,,,,1,76,1,77,0,0,0,0,1,29,0.5,70,0,0,1,42,0,0,0,0,-36.85714,30.52946,1674.848,16,2,65.80195,6.772351,4.410731,22
1,Acre,AC,Brazil,2020-06-02,98,,,,,1,77,1,78,0,0,0,0,1,30,0.5,71,0,0,1,43,0,0,0,0,-35.6,30.63795,1705.486,16,2,66.24014,6.866411,4.026871,23
1,Acre,AC,Brazil,2020-06-03,99,,,,,1,78,1,79,0,0,0,0,1,31,0.5,72,0,0,1,44,0,0,0,0,-34.62857,30.74339,1736.229,16,2,66.66666,6.960472,3.349213,23
1,Acre,AC,Brazil,2020-06-04,100,,,,,1,79,1,80,0,0,0,0,1,32,0.5,73,0,0,1,45,0,0,0,0,-33.85714,30.84591,1767.075,16,2,67.08204,7.054532,3.257791,23
1,Acre,AC,Brazil,2020-06-05,101,,,,,1,80,1,81,0,0,0,0,1,33,0.5,74,0,0,1,46,0,0,0,0,-33.37143,30.94565,1798.021,16,2,67.4867,7.148592,3.254672,23
1,Acre,AC,Brazil,2020-06-06,102,,,,,1,81,1,82,0,0,0,0,1,34,0.5,75,0,0,1,47,0,0,0,0,-32.94286,31.04274,1829.064,16,2,67.8811,7.242653,3.228516,23
1,Acre,AC,Brazil,2020-06-07,103,,,,,1,82,1,83,0,0,0,0,1,35,0.5,76,0,0,1,48,0,0,0,0,-32.51429,31.13728,1860.201,16,2,68.26562,7.336713,3.860154,23
1,Acre,AC,Brazil,2020-06-08,104,,,,,1,83,1,84,0,0,0,0,1,36,0.5,77,0,0,1,49,0,0,0,0,-32.45714,31.22939,1891.43,16,2,68.64065,7.430774,3.918985,22
1,Acre,AC,Brazil,2020-06-09,105,,,,,1,84,1,85,0,0,0,0,1,37,0.5,78,0,0,1,50,0,0,0,0,-32.45714,31.31917,1922.75,16,2,69.00655,7.524834,4.286638,23
1,Acre,AC,Brazil,2020-06-10,106,,,,,1,85,1,86,0,0,0,0,1,38,0.5,79,0,0,1,51,0,0,0,0,-31.88571,31.40672,1954.156,16,2,69.36369,7.618895,4.400513,23
1,Acre,AC,Brazil,2020-06-11,107,,,,,1,86,1,87,0,0,0,0,1,39,0.5,80,0,0,1,52,0,0,0,0,-32.94286,31.49212,1985.648,15,2,69.71236,7.712955,4.344408,23
1,Acre,AC,Brazil,2020-06-12,108,,,,,1,87,1,88,0,0,0,0,1,40,0.5,81,0,0,1,53,0,0,0,0,-32.94286,31.57546,2017.224,15,2,70.05289,7.807015,4.1796,23
1,Acre,AC,Brazil,2020-06-13,109,,,,,1,88,1,89,0,0,0,0,1,41,0.5,82,0,0,1,54,0,0,0,0,-33.28571,31.65683,2048.881,15,2,70.38557,7.901076,4.1339,22
1,Acre,AC,Brazil,2020-06-14,110,,,,,1,89,1,90,0,0,0,0,1,42,0.5,83,0,0,1,55,0,0,0,0,-33.54286,31.73629,2080.617,15,2,70.71068,7.995136,3.371517,23
1,Acre,AC,Brazil,2020-06-15,111,,,,,1,90,1,91,0,0,0,0,1,43,0.5,84,0,0,1,56,0,0,0,0,-35,31.81392,2112.431,15,2,71.02848,8.089197,3.316607,22
1,Acre,AC,Brazil,2020-06-16,112,,,,,1,91,1,92,0,0,0,0,1,44,0.5,85,0,0,1,57,0,0,0,0,-35.11428,31.88978,2144.321,15,2,71.33923,8.183257,3.077911,23
1,Acre,AC,Brazil,2020-06-17,113,,,,,1,92,1,93,0,0,0,0,1,45,0.5,86,0,0,1,58,0,0,0,0,-35.85714,31.96395,2176.285,15,2,71.64317,8.277318,3.121279,23
1,Acre,AC,Brazil,2020-06-18,114,,,,,1,93,1,94,0,0,0,0,1,46,0.5,87,0,0,1,59,0,0,0,0,-34.57143,32.03647,2208.321,15,2,71.94052,8.371378,3.03066,23
1,Acre,AC,Brazil,2020-06-19,115,,,,,1,94,1,95,0,0,0,0,1,47,0.5,88,0,0,1,60,0,0,0,0,-35.08571,32.10741,2240.428,15,2,72.23151,8.465439,3.220267,23
1,Acre,AC,Brazil,2020-06-20,116,,,,,1,95,1,96,0,0,0,0,1,48,0.5,89,0,0,1,61,0,0,0,0,-34.8,32.17682,2272.605,15,2,72.51635,8.559499,3.252822,23
1,Acre,AC,Brazil,2020-06-21,117,,,,,1,96,1,97,0,0,0,0,1,49,0.5,90,0,0,1,62,0,0,0,0,-34.25714,32.24475,2304.85,14,2,72.79523,8.65356,3.255377,22
1,Acre,AC,Brazil,2020-06-22,118,,,,,1,97,1,98,0,0,0,0,1,50,0.5,91,0,0,1,63,0,0,0,0,-33.05714,32.31126,2337.161,14,2,73.06834,8.74762,3.289198,23
1,Acre,AC,Brazil,2020-06-23,119,,,,,1,98,1,99,0,0,0,0,1,51,0.5,92,0,0,1,64,0,0,0,0,-33.02857,32.3764,2369.538,14,2,73.33588,8.841681,3.326401,23
1,Acre,AC,Brazil,2020-06-24,120,,,,,1,99,1,100,0,0,0,0,1,52,0.5,93,0,0,1,65,0,0,0,0,-32.94286,32.44019,2401.978,14,2,73.59801,8.93574,3.063085,23
1,Acre,AC,Brazil,2020-06-25,121,,,,,1,100,1,101,0,0,0,0,1,53,0.5,94,0,0,1,66,0,0,0,0,-32.8,32.50269,2434.48,14,2,73.8549,9.029801,2.945272,23
1,Acre,AC,Brazil,2020-06-26,122,,,,,1,101,1,102,0,0,0,0,1,54,0.5,95,0,0,1,67,0,0,0,0,-32.2,32.56395,2467.044,14,2,74.1067,9.123861,2.93268,22
1,Acre,AC,Brazil,2020-06-27,123,,,,,1,102,1,103,0,0,0,0,1,55,0.5,96,0,0,1,68,0,0,0,0,-32.14286,32.62399,2499.668,14,2,74.35358,9.217922,2.885701,23
1,Acre,AC,Brazil,2020-06-28,124,,,,,1,103,1,104,0,0,0,0,1,56,0.5,97,0,0,1,69,0,0,0,0,-32.31429,32.68285,2532.351,14,2,74.59569,9.311982,2.916606,23
1,Acre,AC,Brazil,2020-06-29,125,,,,,1,104,1,105,0,0,0,0,1,57,0.5,98,0,0,1,70,0,0,0,0,-32.05714,32.74058,2565.092,14,2,74.83315,9.406043,2.780308,22
1,Acre,AC,Brazil,2020-06-30,126,,,,,1,105,1,106,0,0,0,0,1,58,0.5,99,0,0,1,71,0,0,0,0,-30.77143,32.7972,2597.889,14,2,75.06611,9.500103,2.476363,22
1,Acre,AC,Brazil,2020-07-01,127,,,,,1,106,1,107,0,0,0,0,1,59,0.5,100,0,0,1,72,0,0,0,0,-29.31429,32.85276,2630.742,14,2,75.29469,9.594164,2.861551,23
1,Acre,AC,Brazil,2020-07-02,128,,,,,1,107,1,108,0,0,0,0,1,60,0.5,101,0,0,1,73,0,0,0,0,-28.08571,32.90726,2663.649,14,2,75.51904,9.688224,2.912013,23
1,Acre,AC,Brazil,2020-07-03,129,,,,,1,108,0.5,109,0,0,0,0,1,61,0,0,0,0,1,74,0,0,0,0,-27.2,22.91394,2686.563,14,2,75.73925,9.782285,2.429503,23
1,Acre,AC,Brazil,2020-07-04,130,,,,,1,109,0.5,110,0,0,0,0,1,62,0,0,0,0,1,75,0,0,0,0,-26.05714,22.95783,2709.521,14,2,75.95545,9.876345,2.568796,22
1,Acre,AC,Brazil,2020-07-05,131,,,,,1,110,0.5,111,0,0,0,0,1,63,0,0,0,0,1,76,0,0,0,0,-24.88571,23.00091,2732.522,14,2,76.16776,9.970406,2.537275,23
1,Acre,AC,Brazil,2020-07-06,132,,,,,1,111,0.5,112,0,0,0,0,1,64,0,0,0,0,1,77,0,0,0,0,-23.37143,23.0432,2755.565,14,2,76.37626,10.06447,2.49347,23
1,Acre,AC,Brazil,2020-07-07,133,,,,,1,112,0.5,113,0,0,0,0,1,65,0,0,0,0,1,78,0,0,0,0,-23.34286,23.08472,2778.65,14,2,76.58108,10.15853,2.708807,22
1,Acre,AC,Brazil,2020-07-08,134,,,,,1,113,0.5,114,0,0,0,0,1,66,0,0,0,0,1,79,0,0,0,0,-23.4,23.12549,2801.775,14,2,76.7823,10.25259,2.298579,23
