state_code,state_same,state_short,date,days,daily_dases,total_cases,deaths_daily,deaths_dotal,dchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,ranking_mobility_daily,ranking_mobility_accumulated,ranking_policy_daily,ranking_policy_accumulated
14,Jalisco,Jal,2020-04-21,54,10,226,1,15,1,36,0.5,36,1,40,0.5,36,1,36,0.5,36,0.5,36,1,5,1,33,0.75,40,-42.48571,57.27425,20,11,1,2
15,Estado de Mexico,Edomex,2020-04-21,54,112,1013,13,71,1,30,0.5,29,1,37,0.5,14,1,36,0.5,14,0.127907,0,1,14,0.3,30,0.75,37,-37.94286,45.7662,30,30,10,12
16,Michoac�n,Mich,2020-04-21,54,12,139,2,19,1,29,0.5,29,1,37,0.5,8,1,37,0.5,4,0.127907,0,1,6,0.5,37,0.75,29,-35.68571,43.40125,32,31,11,14
17,Morelos,Mor,2020-04-21,54,4,89,2,14,1,35,0.5,29,1,35,0.5,21,1,51,0.5,12,0.127907,0,1,11,0.5,42,0.75,29,-42.05714,48.92719,22,28,6,6
18,Nayarit,Nay,2020-04-21,54,4,41,0,5,1,30,0.5,29,1,37,0.5,36,1,46,0.5,36,0.5,36,0,0,0.3,46,0.75,29,-49.34286,47.91618,7,12,7,3
19,Nuevo Le�n,NL,2020-04-21,54,1,203,0,6,1,30,0.5,28,1,29,0.5,45,1,54,0.5,24,0.5,33,1,17,0.5,36,0.75,39,-46.74286,54.86897,12,8,2,1
20,Oaxaca,Oax,2020-04-21,54,3,72,1,7,1,30,0.5,29,1,40,0.5,22,1,28,0.5,19,0.5,42,0.5,5,0.5,31,0.75,29,-44.85714,47.30584,14,15,9,9
21,Puebla,Pue,2020-04-21,54,22,382,8,53,1,30,0.5,23,1,29,0.5,1,1,36,0,0,0.127907,0,1,8,0.5,30,0.75,29,-40.34286,39.5974,24,26,22,27
22,Quer�taro,Qro,2020-04-21,54,3,88,0,6,1,37,0.5,29,1,39,0.5,5,1,43,0,0,0.127907,0,0.5,5,0.3,41,0.75,29,-41.11428,40.1468,23,25,21,8
23,Quintana Roo,QRoo,2020-04-21,54,33,393,13,47,1,30,0.5,29,1,22,0.5,19,1,16,0.5,29,0.127907,0,1,9,0.3,55,0.75,29,-66.34286,41.79498,1,1,16,26
24,San Luis Potos�,SLP,2020-04-21,54,1,67,1,5,1,30,0.5,30,0.5,37,0.5,8,1,30,0,0,0.127907,0,0.5,1,0.3,30,0.75,37,-43.68571,33.51299,17,22,31,30
25,Sinaloa,Sin,2020-04-21,54,24,510,7,52,1,33,0.5,29,0.5,33,0.5,29,1,33,0.5,18,0.127907,0,0,0,0.3,30,0.75,33,-50.82857,37.51178,5,9,28,22
26,Sonora,Son,2020-04-21,54,0,117,1,13,1,36,0.5,29,1,36,0.5,25,1,36,0.5,32,0.127907,0,0.5,18,1,30,1,36,-50.77143,53.423,6,6,3,5
27,Tabasco,Tab,2020-04-21,54,70,467,13,55,1,30,0.5,29,0.5,39,0.5,27,0.5,39,0.5,33,0.127907,0,0.5,2,0.5,30,0.75,39,-46.8,37.77492,11,20,27,19
28,Tamaulipas,Tamps,2020-04-21,54,11,145,2,7,1,36,0.5,29,1,39,0.5,27,1,36,0.5,36,0.127907,0,1,9,0.3,30,1,39,-43.14286,50.46227,19,19,4,4
29,Tlaxcala,Tlax,2020-04-21,54,6,84,1,5,1,37,0.5,29,1,25,0.5,3,1,37,0,0,0.127907,0,0,0,0.3,30,1,25,-36.57143,36.90206,31,32,30,24
30,Veracruz,Ver,2020-04-21,54,9,165,1,13,1,36,0.5,29,0.5,39,0.5,22,1,37,0.5,21,0.127907,0,0.5,16,0.3,30,0.5,39,-38.48571,39.50812,28,29,23,13
31,Yucat�n,Yuc,2020-04-21,54,3,194,2,12,1,36,0.5,29,1,26,0.5,32,1,36,0.5,36,0.5,39,0,0,0.5,30,0.75,30,-57.71429,47.32336,3,2,8,7
32,Zacatecas,Zac,2020-04-21,54,1,32,1,3,1,29,0.5,29,0.5,31,0.5,1,1,38,0,0,0.127907,0,0,0,0.3,30,0.75,31,-44.82857,31.47844,15,7,32,31
0,Nacional,Nacional,2020-04-22,55,1010,10514,114,969,,,,,,,,,,,,,,,,,,,,,-44.68638,44.40115,,,,
1,Aguascalientes,Ags,2020-04-22,55,19,99,0,2,1,34,0.5,30,1,41,0.5,26,1,31,0,0,0.127907,0,0.5,15,0.3,31,0.75,24,-43.8,40.58498,19,13,19,17
2,Baja California,BC,2020-04-22,55,77,992,18,118,1,34,0.5,30,1,38,0,0,1,31,0.5,27,0.127907,0,0.5,6,0.3,28,0.75,24,-47.54286,39.26903,11,10,26,21
3,Baja California Sur,BCS,2020-04-22,55,12,240,1,10,1,34,0.5,30,1,36,0,0,1,31,0.5,22,0.5,40,0,0,0.3,31,0.75,24,-60.08571,40.75696,2,4,18,18
4,Campeche,Camp,2020-04-22,55,3,70,1,5,1,35,0.5,24,1,42,0,0,0.5,31,0.5,37,0.5,35,1,3,0.3,30,0.75,24,-50.14286,40.16878,8,5,23,15
5,Coahuila,Coah,2020-04-22,55,13,279,4,27,1,34,0.5,30,1,35,0,0,1,29,0.5,13,0.127907,0,0,0,0.5,30,0.75,25,-45.8,37.63332,14,16,29,29
6,Colima,Col,2020-04-22,55,0,14,0,2,1,37,0.5,37,1,37,0.5,34,1,37,0.5,20,0.127907,0,0.5,3,0.3,32,0.75,24,-40.37143,43.66852,27,14,13,10
7,Chiapas,Chis,2020-04-22,55,8,83,1,4,1,34,0.5,30,1,39,0.5,19,1,34,0,0,0.127907,0,0,0,0.5,28,0.75,24,-44.37143,38.94658,18,18,27,28
8,Chihuahua,Chih,2020-04-22,55,21,176,3,39,1,31,0.5,24,1,29,0.5,4,1,18,0.5,7,0.5,34,1,9,0.5,31,0.75,30,-45.54286,42.93747,16,21,15,31
9,Ciudad de Mexico,CDMX,2020-04-22,55,400,3257,27,251,1,34,0.5,24,1,37,0.5,19,1,31,0,0,0.127907,0,1,14,0.3,31,0.75,39,-53.62857,43.03728,4,3,14,16
10,Durango,Dgo,2020-04-22,55,3,33,1,5,1,31,0.5,24,1,21,0.5,28,1,36,0.5,29,0.5,29,1,7,1,33,0.75,21,-40.97143,50.38282,25,24,5,22
11,Guanajuato,Gto,2020-04-22,55,15,173,0,9,1,37,0.5,30,1,37,0.5,21,1,37,0.5,13,0.127907,0,0.5,10,0.3,25,0.75,37,-40.94286,43.72952,26,23,12,11
12,Guerrero,Gro,2020-04-22,55,11,137,1,17,1,31,0.5,30,1,30,0,0,1,31,0.5,20,0.5,22,0.5,6,0.5,33,0.75,30,-47.77143,41.77603,10,17,17,25
13,Hidalgo,Hgo,2020-04-22,55,7,113,0,15,1,31,0.5,24,1,30,0.5,33,1,33,0.5,21,0.127907,0,0,0,0.3,37,0.75,30,-39.28571,40.53733,29,27,21,20
14,Jalisco,Jal,2020-04-22,55,10,236,0,15,1,37,0.5,37,1,41,0.5,37,1,37,0.5,37,0.5,37,1,6,1,34,0.75,41,-43.48571,57.79223,21,11,1,2
15,Estado de Mexico,Edomex,2020-04-22,55,144,1157,11,82,1,31,0.5,30,1,38,0.5,15,1,37,0.5,15,0.127907,0,1,15,0.3,31,0.75,38,-39.25714,46.22705,30,30,10,12
16,Michoac�n,Mich,2020-04-22,55,7,146,2,21,1,30,0.5,30,1,38,0.5,9,1,38,0.5,5,0.127907,0,1,7,0.5,38,0.75,30,-37.17143,44.09621,32,31,11,14
17,Morelos,Mor,2020-04-22,55,7,96,4,18,1,36,0.5,30,1,36,0.5,22,1,52,0.5,13,0.127907,0,1,12,0.5,43,0.75,30,-43.11428,49.37443,22,28,7,6
18,Nayarit,Nay,2020-04-22,55,2,43,1,6,1,31,0.5,30,1,38,0.5,37,1,47,0.5,37,0.5,37,0,0,0.3,47,0.75,30,-50.48571,48.16848,7,12,8,3
19,Nuevo Le�n,NL,2020-04-22,55,18,221,0,6,1,31,0.5,29,1,30,0.5,46,1,55,0.5,25,0.5,34,1,18,0.5,37,0.75,40,-47.05714,55.24837,12,8,2,1
20,Oaxaca,Oax,2020-04-22,55,8,80,1,8,1,31,0.5,30,1,41,0.5,23,1,29,0.5,20,0.5,43,1,6,0.5,32,0.75,30,-45.65714,49.42669,15,15,6,9
21,Puebla,Pue,2020-04-22,55,4,386,3,56,1,31,0.5,24,1,30,0.5,2,1,37,0,0,0.127907,0,1,9,0.5,31,0.75,30,-41.37143,40.32458,24,26,22,27
22,Quer�taro,Qro,2020-04-22,55,3,91,1,7,1,38,0.5,30,1,40,0.5,6,1,44,0,0,0.127907,0,0.5,6,0.3,42,0.75,30,-42.14286,40.57355,23,25,20,8
23,Quintana Roo,QRoo,2020-04-22,55,33,426,9,56,1,31,0.5,30,1,23,0.5,20,1,17,0.5,30,0.127907,0,1,10,0.3,56,0.75,30,-67.2,42.3812,1,1,16,26
24,San Luis Potos�,SLP,2020-04-22,55,1,68,0,5,1,31,0.5,31,0.5,38,0.5,9,1,31,0,0,0.127907,0,0.5,2,0.3,31,0.75,38,-44.48571,34.07897,17,22,31,30
25,Sinaloa,Sin,2020-04-22,55,60,570,7,59,1,34,0.5,30,0.5,34,0.5,30,1,34,0.5,19,0.127907,0,0.5,1,0.3,31,0.75,34,-52.02857,38.45568,5,9,28,23
26,Sonora,Son,2020-04-22,55,5,122,0,13,1,37,0.5,30,1,37,0.5,26,1,37,0.5,33,0.127907,0,0.5,19,1,31,1,37,-50.85714,53.77118,6,6,3,5
27,Tabasco,Tab,2020-04-22,55,37,504,5,60,1,31,0.5,30,0.5,40,0.5,28,0.5,40,0.5,34,0.127907,0,1,3,0.5,31,0.75,40,-48.68571,39.35624,9,20,25,19
28,Tamaulipas,Tamps,2020-04-22,55,21,166,1,8,1,37,0.5,30,1,40,0.5,28,1,37,0.5,36,0.127907,0,1,10,0.3,31,1,40,-43.74286,50.82187,20,19,4,4
29,Tlaxcala,Tlax,2020-04-22,55,15,99,4,9,1,38,0.5,30,1,26,0.5,4,1,38,0,0,0.127907,0,0,0,0.3,31,1,26,-37.51429,37.3308,31,32,30,24
30,Veracruz,Ver,2020-04-22,55,30,195,5,18,1,37,0.5,30,0.5,40,0.5,23,1,38,0.5,22,0.127907,0,0.5,17,0.3,31,0.5,40,-39.4,39.80235,28,29,24,13
31,Yucat�n,Yuc,2020-04-22,55,5,199,3,15,1,37,0.5,30,1,27,0.5,33,1,37,0.5,37,0.5,40,0,0,0.5,31,0.75,31,-58.34286,47.63433,3,2,9,7
32,Zacatecas,Zac,2020-04-22,55,11,43,0,3,1,30,0.5,30,0.5,32,0.5,2,1,39,0,0,0.127907,0,0,0,0.3,31,0.75,32,-45.97143,31.9502,13,7,32,32
0,Nacional,Nacional,2020-04-23,56,1614,12138,100,1069,,,,,,,,,,,,,,,,,,,,,-45.61263,44.88776,,,,
1,Aguascalientes,Ags,2020-04-23,56,6,105,0,2,1,35,0.5,31,1,42,0.5,27,1,32,0,0,0.127907,0,0.5,16,0.3,32,0.75,25,-44.94286,40.90512,19,13,21,17
2,Baja California,BC,2020-04-23,56,91,1083,8,126,1,35,0.5,31,1,39,0,0,1,32,0.5,28,0.127907,0,0.5,7,0.3,29,0.75,25,-48.02857,39.65119,11,10,26,22
3,Baja California Sur,BCS,2020-04-23,56,1,241,1,11,1,35,0.5,31,1,37,0,0,1,32,0.5,23,0.5,41,0,0,0.3,32,0.75,25,-60.82857,41.0603,2,4,19,18
4,Campeche,Camp,2020-04-23,56,0,70,1,6,1,36,0.5,25,1,43,0,0,0.5,32,0.5,38,0.5,36,1,4,0.3,31,0.75,25,-51.31429,40.75925,7,5,23,15
5,Coahuila,Coah,2020-04-23,56,11,290,2,29,1,35,0.5,31,1,36,0,0,1,30,0.5,14,0.127907,0,0,0,0.5,31,0.75,26,-46.37143,37.95602,16,17,30,29
6,Colima,Col,2020-04-23,56,1,15,0,2,1,38,0.5,38,1,38,0.5,35,1,38,0.5,21,0.127907,0,0.5,4,0.3,33,0.75,25,-41.42857,44.10447,27,14,13,10
7,Chiapas,Chis,2020-04-23,56,12,95,1,5,1,35,0.5,31,1,40,0.5,20,1,35,0,0,0.127907,0,0,0,0.5,29,0.75,25,-45.02857,39.23165,18,18,27,28
8,Chihuahua,Chih,2020-04-23,56,17,193,3,42,1,32,0.5,25,1,30,0.5,5,1,19,0.5,8,0.5,35,1,10,0.5,32,0.75,31,-46.45714,43.7224,15,21,14,31
9,Ciudad de Mexico,CDMX,2020-04-23,56,428,3685,17,268,1,35,0.5,25,1,38,0.5,20,1,32,0,0,0.127907,0,1,15,0.3,32,0.75,40,-54.54286,43.42727,4,3,15,16
10,Durango,Dgo,2020-04-23,56,5,38,0,5,1,32,0.5,25,1,22,0.5,29,1,37,0.5,30,0.5,30,1,8,1,34,0.75,22,-42.17143,51.0279,25,24,5,21
11,Guanajuato,Gto,2020-04-23,56,10,183,5,14,1,38,0.5,31,1,38,0.5,22,1,38,0.5,14,0.127907,0,0.5,11,0.3,26,0.75,38,-41.68571,44.11287,26,23,12,11
12,Guerrero,Gro,2020-04-23,56,26,163,5,22,1,32,0.5,31,1,31,0,0,1,32,0.5,21,0.5,23,0.5,7,0.5,34,0.75,31,-48.62857,42.24467,10,16,17,25
13,Hidalgo,Hgo,2020-04-23,56,15,128,0,15,1,32,0.5,25,1,31,0.5,34,1,34,0.5,22,0.127907,0,0,0,0.3,38,0.75,31,-40.11428,40.85043,30,27,22,20
14,Jalisco,Jal,2020-04-23,56,18,254,4,19,1,38,0.5,38,1,42,0.5,38,1,38,0.5,38,0.5,38,1,7,1,35,0.75,42,-44.34286,58.27305,20,12,1,2
15,Estado de Mexico,Edomex,2020-04-23,56,577,1734,13,95,1,32,0.5,31,1,39,0.5,16,1,38,0.5,16,0.127907,0,1,16,0.3,32,0.75,39,-40.71429,46.66454,28,29,10,12
16,Michoac�n,Mich,2020-04-23,56,22,168,3,24,1,31,0.5,31,1,39,0.5,10,1,39,0.5,6,0.127907,0,1,8,0.5,39,0.75,31,-38.45714,44.73512,31,31,11,14
17,Morelos,Mor,2020-04-23,56,16,112,2,20,1,37,0.5,31,1,37,0.5,23,1,53,0.5,14,0.127907,0,1,13,0.5,44,0.75,31,-44.05714,49.79747,22,28,7,6
18,Nayarit,Nay,2020-04-23,56,6,49,1,7,1,32,0.5,31,1,39,0.5,38,1,48,0.5,38,0.5,38,0,0,0.3,48,0.75,31,-51.45714,48.41066,6,11,8,3
19,Nuevo Le�n,NL,2020-04-23,56,38,259,1,7,1,32,0.5,30,1,31,0.5,47,1,56,0.5,26,0.5,35,1,19,0.5,38,0.75,41,-47.45714,55.61084,12,8,2,1
20,Oaxaca,Oax,2020-04-23,56,6,86,1,9,1,32,0.5,31,1,42,0.5,24,1,30,0.5,21,0.5,44,1,7,0.5,33,0.75,31,-46.48571,49.99753,14,15,6,9
21,Puebla,Pue,2020-04-23,56,29,415,5,61,1,32,0.5,25,1,31,0.5,3,1,38,0.5,1,0.127907,0,1,10,0.5,32,0.75,31,-42.34286,41.61891,24,26,18,27
22,Quer�taro,Qro,2020-04-23,56,3,94,0,7,1,39,0.5,31,1,41,0.5,7,1,45,0,0,0.127907,0,0.5,7,0.3,43,0.75,31,-43,40.96648,23,25,20,8
23,Quintana Roo,QRoo,2020-04-23,56,35,461,5,61,1,32,0.5,31,1,24,0.5,21,1,18,0.5,31,0.127907,0,1,11,0.3,57,0.75,31,-68,42.93462,1,1,16,26
24,San Luis Potos�,SLP,2020-04-23,56,5,73,1,6,1,32,0.5,32,0.5,39,0.5,10,1,32,0,0,0.127907,0,0.5,3,0.3,32,0.75,39,-45.11428,34.5605,17,22,31,30
25,Sinaloa,Sin,2020-04-23,56,46,616,3,62,1,35,0.5,31,0.5,35,0.5,31,1,35,0.5,20,0.127907,0,0.5,2,0.3,32,0.75,35,-53.14286,38.98795,5,9,29,23
26,Sonora,Son,2020-04-23,56,5,127,3,16,1,38,0.5,31,1,38,0.5,27,1,38,0.5,34,0.127907,0,0.5,20,1,32,1,38,-50.94286,54.10452,8,6,3,5
27,Tabasco,Tab,2020-04-23,56,88,592,7,67,1,32,0.5,31,0.5,41,0.5,29,0.5,41,0.5,35,0.127907,0,1,4,0.5,32,0.75,41,-50.48571,39.90187,9,19,25,19
28,Tamaulipas,Tamps,2020-04-23,56,25,191,1,9,1,38,0.5,31,1,41,0.5,29,1,38,0.5,37,0.127907,0,1,11,0.3,32,1,41,-44.31429,51.21517,21,20,4,4
29,Tlaxcala,Tlax,2020-04-23,56,8,107,1,10,1,39,0.5,31,1,27,0.5,5,1,39,0,0,0.127907,0,1,1,0.3,32,1,27,-38.4,39.0489,32,32,28,24
30,Veracruz,Ver,2020-04-23,56,25,230,3,21,1,38,0.5,31,0.5,41,0.5,24,1,39,0.5,23,0.127907,0,0.5,18,0.3,32,0.5,41,-40.45714,40.08326,29,30,24,13
31,Yucat�n,Yuc,2020-04-23,56,35,234,3,18,1,38,0.5,31,1,28,0.5,34,1,38,0.5,38,0.5,41,0,0,0.5,32,0.75,32,-58.8,47.93251,3,2,9,7
32,Zacatecas,Zac,2020-04-23,56,4,47,0,3,1,31,0.5,31,0.5,33,0.5,3,1,40,0,0,0.127907,0,0,0,0.3,32,0.75,33,-46.91429,32.34506,13,7,32,32
0,Nacional,Nacional,2020-04-24,57,1308,13446,152,1221,,,,,,,,,,,,,,,,,,,,,-46.3876,45.39341,,,,
1,Aguascalientes,Ags,2020-04-24,57,40,145,0,2,1,36,0.5,32,1,43,0.5,28,1,33,0,0,0.127907,0,1,17,0.3,33,0.75,26,-45.97143,43.91796,17,13,15,17
2,Baja California,BC,2020-04-24,57,81,1164,20,146,1,36,0.5,32,1,40,0,0,1,33,0.5,29,0.127907,0,0.5,8,0.3,30,0.75,26,-48.05714,40.0114,11,11,26,22
3,Baja California Sur,BCS,2020-04-24,57,6,247,0,11,1,36,0.5,32,1,38,0,0,1,33,0.5,24,0.5,42,0,0,0.3,33,0.75,26,-61.37143,41.35097,2,4,21,18
4,Campeche,Camp,2020-04-24,57,13,83,4,10,1,37,0.5,26,1,44,0,0,0.5,33,0.5,39,0.5,37,1,5,0.3,32,0.75,26,-52.22857,41.29175,6,5,23,15
5,Coahuila,Coah,2020-04-24,57,22,312,3,32,1,36,0.5,32,1,37,0,0,1,31,0.5,15,0.127907,0,0,0,0.5,32,0.75,27,-46.77143,38.26399,16,17,30,29
6,Colima,Col,2020-04-24,57,0,15,0,2,1,39,0.5,39,1,39,0.5,36,1,39,0.5,22,0.127907,0,0.5,5,0.3,34,0.75,26,-42.14286,44.50537,27,14,12,10
7,Chiapas,Chis,2020-04-24,57,5,100,1,6,1,36,0.5,32,1,41,0.5,21,1,36,0,0,0.127907,0,0.3,1,0.5,30,0.75,26,-45.54286,39.8984,19,19,28,28
8,Chihuahua,Chih,2020-04-24,57,19,212,4,46,1,33,0.5,26,1,31,0.5,6,1,20,0.5,9,0.5,36,1,11,0.5,33,0.75,32,-47.14286,44.45219,15,21,14,31
9,Ciudad de Mexico,CDMX,2020-04-24,57,433,4118,29,297,1,36,0.5,26,1,39,0.5,21,1,33,0,0,0.127907,0,1,16,0.3,33,0.75,41,-55.34286,43.79866,4,3,16,16
10,Durango,Dgo,2020-04-24,57,2,40,0,5,1,33,0.5,26,1,23,0.5,30,1,38,0.5,31,0.5,31,1,9,1,35,0.75,23,-43.2,51.63628,24,24,4,20
11,Guanajuato,Gto,2020-04-24,57,10,193,3,17,1,39,0.5,32,1,39,0.5,23,1,39,0.5,15,0.127907,0,0.5,12,0.3,27,0.75,39,-42.28571,44.47674,26,23,13,11
12,Guerrero,Gro,2020-04-24,57,8,171,6,28,1,33,0.5,32,1,32,0,0,1,33,0.5,22,0.5,24,0.5,8,0.5,35,0.75,32,-49.22857,42.68797,10,16,18,25
13,Hidalgo,Hgo,2020-04-24,57,27,155,2,17,1,33,0.5,26,1,32,0.5,35,1,35,0.5,23,0.127907,0,0.5,1,0.3,39,0.75,32,-40.82857,41.80679,30,27,20,21
14,Jalisco,Jal,2020-04-24,57,9,263,1,20,1,39,0.5,39,1,43,0.5,39,1,39,0.5,39,0.5,39,1,8,1,36,0.75,43,-45.02857,58.72275,20,12,1,2
15,Estado de Mexico,Edomex,2020-04-24,57,258,1992,9,104,1,33,0.5,32,1,40,0.5,17,1,39,0.5,17,0.127907,0,1,17,0.3,33,0.75,40,-42.02857,47.08063,28,29,10,12
16,Michoac�n,Mich,2020-04-24,57,9,177,2,26,1,32,0.5,32,1,40,0.5,11,1,40,0.5,7,0.127907,0,1,9,0.5,40,0.75,32,-39.42857,45.32764,31,31,11,14
17,Morelos,Mor,2020-04-24,57,34,146,4,24,1,38,0.5,32,1,38,0.5,24,1,54,0.5,15,0.127907,0,1,14,0.5,45,0.75,32,-44.8,50.19859,22,28,7,6
18,Nayarit,Nay,2020-04-24,57,7,56,0,7,1,33,0.5,32,1,40,0.5,39,1,49,0.5,39,0.5,39,0,0,0.3,49,0.75,32,-52.17143,48.64333,7,10,9,3
19,Nuevo Le�n,NL,2020-04-24,57,1,260,2,9,1,33,0.5,31,1,32,0.5,48,1,57,0.5,27,0.5,36,1,20,0.5,39,0.75,42,-47.88572,55.95757,12,8,2,1
20,Oaxaca,Oax,2020-04-24,57,3,89,2,11,1,33,0.5,32,1,43,0.5,25,1,31,0.5,22,0.5,45,1,8,0.5,34,0.75,32,-47.2,50.53241,14,15,6,8
21,Puebla,Pue,2020-04-24,57,39,454,1,62,1,33,0.5,26,1,32,0.5,4,1,39,0.5,2,0.127907,0,1,11,0.5,33,0.75,32,-43.14286,42.45738,25,26,19,27
22,Quer�taro,Qro,2020-04-24,57,9,103,0,7,1,40,0.5,32,1,42,0.5,8,1,46,0,0,0.127907,0,0.5,8,0.3,44,0.75,32,-43.74286,41.33145,23,25,22,9
23,Quintana Roo,QRoo,2020-04-24,57,58,519,10,71,1,33,0.5,32,1,25,0.5,22,1,19,0.5,32,0.127907,0,1,12,0.3,58,0.75,32,-68.62857,43.45849,1,1,17,26
24,San Luis Potos�,SLP,2020-04-24,57,0,73,0,6,1,33,0.5,33,0.5,40,0.5,11,1,33,0,0,0.127907,0,0.5,4,0.3,33,0.75,40,-45.6,34.99157,18,22,31,30
25,Sinaloa,Sin,2020-04-24,57,76,692,30,92,1,36,0.5,32,0.5,36,0.5,32,1,36,0.5,21,0.127907,0,0.5,3,0.3,33,0.75,36,-54.02857,39.44122,5,9,29,23
26,Sonora,Son,2020-04-24,57,11,138,0,16,1,39,0.5,32,1,39,0.5,28,1,39,0.5,35,0.127907,0,0.5,21,1,33,1,39,-51.05714,54.42397,9,6,3,5
27,Tabasco,Tab,2020-04-24,57,52,644,12,79,1,33,0.5,32,0.5,42,0.5,30,0.5,42,0.5,36,0.127907,0,1,5,0.5,33,0.75,42,-52.11428,40.3915,8,18,24,19
28,Tamaulipas,Tamps,2020-04-24,57,14,205,1,10,1,39,0.5,32,1,42,0.5,30,1,39,0.5,38,0.127907,0,1,12,0.3,33,1,42,-44.97143,51.58792,21,20,5,4
29,Tlaxcala,Tlax,2020-04-24,57,11,118,3,13,1,40,0.5,32,1,28,0.5,6,1,40,0,0,0.127907,0,1,2,0.3,33,1,28,-39.22857,39.94719,32,32,27,24
30,Veracruz,Ver,2020-04-24,57,38,268,1,22,1,39,0.5,32,0.5,42,0.5,25,1,40,0.5,24,0.127907,0,0.5,19,0.3,33,0.5,42,-41.28571,40.35182,29,30,25,13
31,Yucat�n,Yuc,2020-04-24,57,10,244,1,19,1,39,0.5,32,1,29,0.5,35,1,39,0.5,39,0.5,42,1,1,0.5,33,0.75,33,-59.82857,49.53176,3,2,8,7
32,Zacatecas,Zac,2020-04-24,57,3,50,1,4,1,32,0.5,32,0.5,34,0.5,4,1,41,0,0,0.127907,0,0,0,0.3,33,0.75,34,-47.54286,32.69591,13,7,32,32
0,Nacional,Nacional,2020-04-25,58,1055,14501,84,1305,,,,,,,,,,,,,,,,,,,,,-46.83544,45.86842,,,,
1,Aguascalientes,Ags,2020-04-25,58,1,146,0,2,1,37,0.5,33,1,44,0.5,29,1,34,0,0,0.127907,0,1,18,0.3,34,0.75,27,-46.45714,44.26536,17,13,15,17
2,Baja California,BC,2020-04-25,58,42,1206,16,162,1,37,0.5,33,1,41,0,0,1,34,0.5,30,0.127907,0,0.5,9,0.3,31,0.75,27,-47.88572,40.35228,13,11,27,22
3,Baja California Sur,BCS,2020-04-25,58,19,266,1,12,1,37,0.5,33,1,39,0,0,1,34,0.5,25,0.5,43,0,0,0.3,34,0.75,27,-61.77143,41.6298,2,3,23,18
4,Campeche,Camp,2020-04-25,58,4,87,1,11,1,38,0.5,27,1,45,0,0,0.5,34,0.5,40,0.5,38,1,6,0.3,33,0.75,27,-52.94286,41.78024,7,5,21,15
5,Coahuila,Coah,2020-04-25,58,24,336,1,33,1,37,0.5,33,1,38,0,0,1,32,0.5,16,0.127907,0,1,1,0.5,33,0.75,28,-47.14286,39.86023,16,18,29,29
6,Colima,Col,2020-04-25,58,1,16,0,2,1,40,0.5,40,1,40,0.5,37,1,40,0.5,23,0.127907,0,0.5,6,0.3,35,0.75,27,-42.57143,44.87862,28,14,13,10
7,Chiapas,Chis,2020-04-25,58,14,114,0,6,1,37,0.5,33,1,42,0.5,22,1,37,0,0,0.127907,0,0.3,2,0.5,31,0.75,27,-45.8,40.31823,18,19,28,28
8,Chihuahua,Chih,2020-04-25,58,28,240,11,57,1,34,0.5,27,1,32,0.5,7,1,21,0.5,10,0.5,37,1,12,0.5,34,0.75,33,-47.4,45.13515,15,21,12,31
9,Ciudad de Mexico,CDMX,2020-04-25,58,313,4431,10,307,1,37,0.5,27,1,40,0.5,22,1,34,0,0,0.127907,0,1,17,0.3,34,0.75,42,-55.85714,44.15292,4,4,16,16
10,Durango,Dgo,2020-04-25,58,2,42,1,6,1,34,0.5,27,1,24,0.5,31,1,39,0.5,32,0.5,32,1,10,1,36,0.75,24,-44.11428,52.21207,23,24,4,20
11,Guanajuato,Gto,2020-04-25,58,5,198,2,19,1,40,0.5,33,1,40,0.5,24,1,40,0.5,16,0.127907,0,0.5,13,0.3,28,0.75,40,-42.57143,44.82285,27,23,14,11
12,Guerrero,Gro,2020-04-25,58,6,177,1,29,1,34,0.5,33,1,33,0,0,1,34,0.5,23,0.5,25,0.5,9,0.5,36,0.75,33,-49.62857,43.10873,10,15,19,25
13,Hidalgo,Hgo,2020-04-25,58,10,165,0,17,1,34,0.5,27,1,33,0.5,36,1,36,0.5,24,0.127907,0,0.5,2,0.3,40,0.75,33,-41.31429,42.35823,30,27,20,21
14,Jalisco,Jal,2020-04-25,58,8,271,3,23,1,40,0.5,40,1,44,0.5,40,1,40,0.5,40,0.5,40,1,9,1,37,0.75,44,-45.48571,59.1457,20,12,1,2
15,Estado de Mexico,Edomex,2020-04-25,58,246,2238,6,110,1,34,0.5,33,1,41,0.5,18,1,40,0.5,18,0.127907,0,1,18,0.3,34,0.75,41,-42.88572,47.47706,26,29,10,12
16,Michoac�n,Mich,2020-04-25,58,16,193,2,28,1,33,0.5,33,1,41,0.5,12,1,41,0.5,8,0.127907,0,1,10,0.5,41,0.75,33,-40.05714,45.88068,31,31,11,14
17,Morelos,Mor,2020-04-25,58,23,169,1,25,1,39,0.5,33,1,39,0.5,25,1,55,0.5,16,0.127907,0,1,15,0.5,46,0.75,33,-45.17143,50.57975,22,28,7,6
