State_Code,Date,Days,State_Name,GoogleNonEssential,avg_google_7d,State_code,National_google_7d
29,29-Mar-20,32,Tlaxcala,-27.6,-26.200001,Tlax,-31.5557
29,30-Mar-20,33,Tlaxcala,-26,-26.514299,Tlax,-32.414841
29,31-Mar-20,34,Tlaxcala,-27,-26.5429,Tlax,-32.910957
29,1-Apr-20,35,Tlaxcala,-28,-26.5429,Tlax,-33.248947
29,2-Apr-20,36,Tlaxcala,-32.200001,-26.9429,Tlax,-33.866886
29,3-Apr-20,37,Tlaxcala,-33.599998,-27.799999,Tlax,-34.647175
29,4-Apr-20,38,Tlaxcala,-26,-28.628599,Tlax,-35.58028
29,5-Apr-20,39,Tlaxcala,-30.4,-29.028601,Tlax,-36.477962
29,6-Apr-20,40,Tlaxcala,-31,-29.742901,Tlax,-37.59491
29,7-Apr-20,41,Tlaxcala,-32.400002,-30.514299,Tlax,-38.739082
29,8-Apr-20,42,Tlaxcala,-31.4,-31,Tlax,-39.600433
29,9-Apr-20,43,Tlaxcala,-32.799999,-31.085699,Tlax,-40.897007
29,10-Apr-20,44,Tlaxcala,-53,-33.857101,Tlax,-43.676853
29,11-Apr-20,45,Tlaxcala,-42.400002,-36.200001,Tlax,-45.697903
29,12-Apr-20,46,Tlaxcala,-38.599998,-37.371399,Tlax,-46.5546
29,13-Apr-20,47,Tlaxcala,-35.400002,-38,Tlax,-46.869102
29,14-Apr-20,48,Tlaxcala,-35.400002,-38.4286,Tlax,-47.083946
29,15-Apr-20,49,Tlaxcala,-33.400002,-38.714298,Tlax,-47.128235
29,16-Apr-20,50,Tlaxcala,-34.599998,-38.971401,Tlax,-46.479736
29,17-Apr-20,51,Tlaxcala,-36,-36.5429,Tlax,-44.314949
29,18-Apr-20,52,Tlaxcala,-32,-35.057098,Tlax,-43.143311
29,19-Apr-20,53,Tlaxcala,-37.799999,-34.942902,Tlax,-42.848949
29,20-Apr-20,54,Tlaxcala,-41.400002,-35.799999,Tlax,-43.121155
29,21-Apr-20,55,Tlaxcala,-40.799999,-36.5714,Tlax,-43.725368
29,22-Apr-20,56,Tlaxcala,-40,-37.514301,Tlax,-44.686371
29,23-Apr-20,57,Tlaxcala,-40.799999,-38.400002,Tlax,-45.612629
29,24-Apr-20,58,Tlaxcala,-41.799999,-39.2286,Tlax,-46.387611
29,25-Apr-20,59,Tlaxcala,-36.200001,-39.828602,Tlax,-46.83543
29,26-Apr-20,60,Tlaxcala,-39.200001,-40.028599,Tlax,-47.282829
29,27-Apr-20,61,Tlaxcala,-40.200001,-39.857101,Tlax,-47.67907
29,28-Apr-20,62,Tlaxcala,-41,-39.8857,Tlax,-47.704323
29,29-Apr-20,63,Tlaxcala,-36.799999,-39.4286,Tlax,-47.324909
29,30-Apr-20,64,Tlaxcala,-30.799999,-38,Tlax,-45.981838
29,1-May-20,65,Tlaxcala,-42.599998,-38.1143,Tlax,-46.350597
29,2-May-20,66,Tlaxcala,-30.6,-37.314301,Tlax,-46.010628
29,3-May-20,67,Tlaxcala,-35,-36.714298,Tlax,-45.675522
29,4-May-20,68,Tlaxcala,-36.400002,-36.171398,Tlax,-45.204643
29,5-May-20,69,Tlaxcala,-38.599998,-35.828602,Tlax,-45.055805
29,6-May-20,70,Tlaxcala,-39.200001,-36.171398,Tlax,-45.113831
29,7-May-20,71,Tlaxcala,-40,-37.485699,Tlax,-46.035656
29,8-May-20,72,Tlaxcala,,,Tlax,0
29,9-May-20,73,Tlaxcala,,,Tlax,0
29,10-May-20,74,Tlaxcala,,,Tlax,0
29,11-May-20,75,Tlaxcala,,,Tlax,0
29,12-May-20,76,Tlaxcala,,,Tlax,0
29,13-May-20,77,Tlaxcala,,,Tlax,0
29,14-May-20,78,Tlaxcala,,,Tlax,0
29,15-May-20,79,Tlaxcala,,-37.485699,Tlax,-46.035656
30,27-Feb-20,1,Veracruz,-1.4,-0.285714,Ver,1.890146
30,28-Feb-20,2,Veracruz,2.4000001,0.057142999,Ver,2.4199331
30,29-Feb-20,3,Veracruz,4.1999998,0.25714299,Ver,2.8990023
30,1-Mar-20,4,Veracruz,7.4000001,0.114286,Ver,3.2682176
30,2-Mar-20,5,Veracruz,6.1999998,0.57142901,Ver,3.4790695
30,3-Mar-20,6,Veracruz,4,1.08571,Ver,3.57763
30,4-Mar-20,7,Veracruz,4.8000002,3.9428599,Ver,3.9831676
30,5-Mar-20,8,Veracruz,2.8,4.54286,Ver,4.2334437
30,6-Mar-20,9,Veracruz,2,4.4857101,Ver,3.8093014
30,7-Mar-20,10,Veracruz,0.80000001,4,Ver,3.3428574
30,8-Mar-20,11,Veracruz,0.60000002,3.0285699,Ver,2.9867105
30,9-Mar-20,12,Veracruz,-4.5999999,1.48571,Ver,1.1049826
30,10-Mar-20,13,Veracruz,2.4000001,1.25714,Ver,1.0398666
30,11-Mar-20,14,Veracruz,2,0.85714298,Ver,0.89568043
30,12-Mar-20,15,Veracruz,5.5999999,1.25714,Ver,0.96168196
30,13-Mar-20,16,Veracruz,8.1999998,2.1428599,Ver,1.3242532
30,14-Mar-20,17,Veracruz,16,4.31429,Ver,1.990034
30,15-Mar-20,18,Veracruz,9,5.5142899,Ver,1.9140642
30,16-Mar-20,19,Veracruz,-2.5999999,5.8000002,Ver,1.2489482
30,17-Mar-20,20,Veracruz,3.5999999,5.9714298,Ver,0.64473975
30,18-Mar-20,21,Veracruz,-3.4000001,5.1999998,Ver,-0.84828395
30,19-Mar-20,22,Veracruz,-5,3.68571,Ver,-2.9993358
30,20-Mar-20,23,Veracruz,-11.2,0.91428602,Ver,-6.0511632
30,21-Mar-20,24,Veracruz,-14.4,-3.42857,Ver,-9.8126249
30,22-Mar-20,25,Veracruz,-22,-7.8571401,Ver,-13.846058
30,23-Mar-20,26,Veracruz,-22.200001,-10.6571,Ver,-15.72114
30,24-Mar-20,27,Veracruz,-26.200001,-14.9143,Ver,-19.699438
30,25-Mar-20,28,Veracruz,-28.6,-18.514299,Ver,-23.121817
30,26-Mar-20,29,Veracruz,-29,-21.9429,Ver,-26.222815
30,27-Mar-20,30,Veracruz,-31.6,-24.8571,Ver,-28.716715
30,28-Mar-20,31,Veracruz,-27.200001,-26.685699,Ver,-30.190027
30,29-Mar-20,32,Veracruz,-33.599998,-28.342899,Ver,-31.5557
30,30-Mar-20,33,Veracruz,-29.200001,-29.342899,Ver,-32.414841
30,31-Mar-20,34,Veracruz,-29.200001,-29.7714,Ver,-32.910957
30,1-Apr-20,35,Veracruz,-30.200001,-30,Ver,-33.248947
30,2-Apr-20,36,Veracruz,-32.599998,-30.514299,Ver,-33.866886
30,3-Apr-20,37,Veracruz,-36.599998,-31.2286,Ver,-34.647175
30,4-Apr-20,38,Veracruz,-31.6,-31.8571,Ver,-35.58028
30,5-Apr-20,39,Veracruz,-39.200001,-32.657101,Ver,-36.477962
30,6-Apr-20,40,Veracruz,-36,-33.628601,Ver,-37.59491
30,7-Apr-20,41,Veracruz,-36.799999,-34.714298,Ver,-38.739082
30,8-Apr-20,42,Veracruz,-35.799999,-35.514301,Ver,-39.600433
30,9-Apr-20,43,Veracruz,-41,-36.714298,Ver,-40.897007
30,10-Apr-20,44,Veracruz,-54,-39.200001,Ver,-43.676853
30,11-Apr-20,45,Veracruz,-43,-40.828602,Ver,-45.697903
30,12-Apr-20,46,Veracruz,-43.400002,-41.4286,Ver,-46.5546
30,13-Apr-20,47,Veracruz,-37.400002,-41.628601,Ver,-46.869102
30,14-Apr-20,48,Veracruz,-38,-41.799999,Ver,-47.083946
30,15-Apr-20,49,Veracruz,-35.599998,-41.7714,Ver,-47.128235
30,16-Apr-20,50,Veracruz,-36,-41.057098,Ver,-46.479736
30,17-Apr-20,51,Veracruz,-39,-38.914299,Ver,-44.314949
30,18-Apr-20,52,Veracruz,-36.599998,-38,Ver,-43.143311
30,19-Apr-20,53,Veracruz,-41.599998,-37.742901,Ver,-42.848949
30,20-Apr-20,54,Veracruz,-39.200001,-38,Ver,-43.121155
30,21-Apr-20,55,Veracruz,-41.400002,-38.485699,Ver,-43.725368
30,22-Apr-20,56,Veracruz,-42,-39.400002,Ver,-44.686371
30,23-Apr-20,57,Veracruz,-43.400002,-40.4571,Ver,-45.612629
30,24-Apr-20,58,Veracruz,-44.799999,-41.285702,Ver,-46.387611
30,25-Apr-20,59,Veracruz,-38.799999,-41.599998,Ver,-46.83543
30,26-Apr-20,60,Veracruz,-44.400002,-42,Ver,-47.282829
30,27-Apr-20,61,Veracruz,-41.799999,-42.371399,Ver,-47.67907
30,28-Apr-20,62,Veracruz,-42,-42.4571,Ver,-47.704323
30,29-Apr-20,63,Veracruz,-38.599998,-41.971401,Ver,-47.324909
30,30-Apr-20,64,Veracruz,-30.6,-40.142899,Ver,-45.981838
30,1-May-20,65,Veracruz,-46.400002,-40.371399,Ver,-46.350597
30,2-May-20,66,Veracruz,-35.799999,-39.942902,Ver,-46.010628
30,3-May-20,67,Veracruz,-41,-39.4571,Ver,-45.675522
30,4-May-20,68,Veracruz,-37.799999,-38.8857,Ver,-45.204643
30,5-May-20,69,Veracruz,-40.599998,-38.685699,Ver,-45.055805
30,6-May-20,70,Veracruz,-41.200001,-39.057098,Ver,-45.113831
30,7-May-20,71,Veracruz,-41.200001,-40.5714,Ver,-46.035656
30,8-May-20,72,Veracruz,,,Ver,0
30,9-May-20,73,Veracruz,,,Ver,0
30,10-May-20,74,Veracruz,,,Ver,0
30,11-May-20,75,Veracruz,,,Ver,0
30,12-May-20,76,Veracruz,,,Ver,0
30,13-May-20,77,Veracruz,,,Ver,0
30,14-May-20,78,Veracruz,,,Ver,0
30,15-May-20,79,Veracruz,,-40.5714,Ver,-46.035656
31,27-Feb-20,1,Yucatán,-0.40000001,0.40000001,Yuc,1.890146
31,28-Feb-20,2,Yucatán,3.5999999,0.371429,Yuc,2.4199331
31,29-Feb-20,3,Yucatán,1.4,0.25714299,Yuc,2.8990023
31,1-Mar-20,4,Yucatán,-0.40000001,0.028571,Yuc,3.2682176
31,2-Mar-20,5,Yucatán,4.8000002,0.71428603,Yuc,3.4790695
31,3-Mar-20,6,Yucatán,2.5999999,1.51429,Yuc,3.57763
31,4-Mar-20,7,Yucatán,3.5999999,2.1714301,Yuc,3.9831676
31,5-Mar-20,8,Yucatán,2.2,2.54286,Yuc,4.2334437
31,6-Mar-20,9,Yucatán,2.5999999,2.4000001,Yuc,3.8093014
31,7-Mar-20,10,Yucatán,1.2,2.3714299,Yuc,3.3428574
31,8-Mar-20,11,Yucatán,-1.8,2.1714301,Yuc,2.9867105
31,9-Mar-20,12,Yucatán,-11,-0.085713997,Yuc,1.1049826
31,10-Mar-20,13,Yucatán,2.5999999,-0.085713997,Yuc,1.0398666
31,11-Mar-20,14,Yucatán,3.4000001,-0.114286,Yuc,0.89568043
31,12-Mar-20,15,Yucatán,3,0,Yuc,0.96168196
31,13-Mar-20,16,Yucatán,5.4000001,0.40000001,Yuc,1.3242532
31,14-Mar-20,17,Yucatán,3.8,0.771429,Yuc,1.990034
31,15-Mar-20,18,Yucatán,-6.8000002,0.057142999,Yuc,1.9140642
31,16-Mar-20,19,Yucatán,-24,-1.8,Yuc,1.2489482
31,17-Mar-20,20,Yucatán,-15.6,-4.4000001,Yuc,0.64473975
31,18-Mar-20,21,Yucatán,-21.799999,-8,Yuc,-0.84828395
31,19-Mar-20,22,Yucatán,-26.4,-12.2,Yuc,-2.9993358
31,20-Mar-20,23,Yucatán,-30.799999,-17.371401,Yuc,-6.0511632
31,21-Mar-20,24,Yucatán,-34,-22.7714,Yuc,-9.8126249
31,22-Mar-20,25,Yucatán,-43.400002,-28,Yuc,-13.846058
31,23-Mar-20,26,Yucatán,-37.799999,-29.971399,Yuc,-15.72114
31,24-Mar-20,27,Yucatán,-40.799999,-33.5714,Yuc,-19.699438
31,25-Mar-20,28,Yucatán,-42.200001,-36.485699,Yuc,-23.121817
31,26-Mar-20,29,Yucatán,-44.400002,-39.057098,Yuc,-26.222815
31,27-Mar-20,30,Yucatán,-44,-40.942902,Yuc,-28.716715
31,28-Mar-20,31,Yucatán,-42.200001,-42.1143,Yuc,-30.190027
31,29-Mar-20,32,Yucatán,-49.799999,-43.028599,Yuc,-31.5557
31,30-Mar-20,33,Yucatán,-44.200001,-43.942902,Yuc,-32.414841
31,31-Mar-20,34,Yucatán,-43.200001,-44.285702,Yuc,-32.910957
31,1-Apr-20,35,Yucatán,-49.400002,-45.314301,Yuc,-33.248947
31,2-Apr-20,36,Yucatán,-53.599998,-46.628601,Yuc,-33.866886
31,3-Apr-20,37,Yucatán,-55,-48.200001,Yuc,-34.647175
31,4-Apr-20,38,Yucatán,-55.599998,-50.1143,Yuc,-35.58028
31,5-Apr-20,39,Yucatán,-61,-51.714298,Yuc,-36.477962
31,6-Apr-20,40,Yucatán,-57.400002,-53.599998,Yuc,-37.59491
31,7-Apr-20,41,Yucatán,-57.400002,-55.628601,Yuc,-38.739082
31,8-Apr-20,42,Yucatán,-57.200001,-56.742901,Yuc,-39.600433
31,9-Apr-20,43,Yucatán,-59.799999,-57.628601,Yuc,-40.897007
31,10-Apr-20,44,Yucatán,-69.400002,-59.685699,Yuc,-43.676853
31,11-Apr-20,45,Yucatán,-61.599998,-60.5429,Yuc,-45.697903
31,12-Apr-20,46,Yucatán,-61.599998,-60.628601,Yuc,-46.5546
31,13-Apr-20,47,Yucatán,-57,-60.5714,Yuc,-46.869102
31,14-Apr-20,48,Yucatán,-57.400002,-60.5714,Yuc,-47.083946
31,15-Apr-20,49,Yucatán,-55.200001,-60.285702,Yuc,-47.128235
31,16-Apr-20,50,Yucatán,-56.599998,-59.828602,Yuc,-46.479736
31,17-Apr-20,51,Yucatán,-56.599998,-58,Yuc,-44.314949
31,18-Apr-20,52,Yucatán,-57.400002,-57.400002,Yuc,-43.143311
31,19-Apr-20,53,Yucatán,-61,-57.314301,Yuc,-42.848949
31,20-Apr-20,54,Yucatán,-57.599998,-57.400002,Yuc,-43.121155
31,21-Apr-20,55,Yucatán,-59.599998,-57.714298,Yuc,-43.725368
31,22-Apr-20,56,Yucatán,-59.599998,-58.342899,Yuc,-44.686371
31,23-Apr-20,57,Yucatán,-59.799999,-58.799999,Yuc,-45.612629
31,24-Apr-20,58,Yucatán,-63.799999,-59.828602,Yuc,-46.387611
31,25-Apr-20,59,Yucatán,-63.599998,-60.714298,Yuc,-46.83543
31,26-Apr-20,60,Yucatán,-66.400002,-61.485699,Yuc,-47.282829
31,27-Apr-20,61,Yucatán,-63.200001,-62.285702,Yuc,-47.67907
31,28-Apr-20,62,Yucatán,-63.400002,-62.828602,Yuc,-47.704323
31,29-Apr-20,63,Yucatán,-60.400002,-62.942902,Yuc,-47.324909
31,30-Apr-20,64,Yucatán,-55.799999,-62.371399,Yuc,-45.981838
31,1-May-20,65,Yucatán,-65.800003,-62.657101,Yuc,-46.350597
31,2-May-20,66,Yucatán,-60.599998,-62.2286,Yuc,-46.010628
31,3-May-20,67,Yucatán,-64.199997,-61.914299,Yuc,-45.675522
31,4-May-20,68,Yucatán,-60,-61.4571,Yuc,-45.204643
31,5-May-20,69,Yucatán,-61.799999,-61.2286,Yuc,-45.055805
31,6-May-20,70,Yucatán,-61.400002,-61.371399,Yuc,-45.113831
31,7-May-20,71,Yucatán,-61.599998,-62.200001,Yuc,-46.035656
31,8-May-20,72,Yucatán,,,Yuc,0
31,9-May-20,73,Yucatán,,,Yuc,0
31,10-May-20,74,Yucatán,,,Yuc,0
31,11-May-20,75,Yucatán,,,Yuc,0
31,12-May-20,76,Yucatán,,,Yuc,0
31,13-May-20,77,Yucatán,,,Yuc,0
31,14-May-20,78,Yucatán,,,Yuc,0
31,15-May-20,79,Yucatán,,-62.200001,Yuc,-46.035656
32,27-Feb-20,1,Zacatecas,0.2,0.82857102,Zac,1.890146
32,28-Feb-20,2,Zacatecas,3.8,1,Zac,2.4199331
32,29-Feb-20,3,Zacatecas,3.2,1.31429,Zac,2.8990023
32,1-Mar-20,4,Zacatecas,6.4000001,1.77143,Zac,3.2682176
32,2-Mar-20,5,Zacatecas,-0.40000001,1.48571,Zac,3.4790695
32,3-Mar-20,6,Zacatecas,-4,1.11429,Zac,3.57763
32,4-Mar-20,7,Zacatecas,-3,0.88571399,Zac,3.9831676
32,5-Mar-20,8,Zacatecas,0,0.85714298,Zac,4.2334437
32,6-Mar-20,9,Zacatecas,-1.2,0.142857,Zac,3.8093014
32,7-Mar-20,10,Zacatecas,-2,-0.60000002,Zac,3.3428574
32,8-Mar-20,11,Zacatecas,0,-1.51429,Zac,2.9867105
32,9-Mar-20,12,Zacatecas,-10.8,-3,Zac,1.1049826
32,10-Mar-20,13,Zacatecas,-1.6,-2.65714,Zac,1.0398666
32,11-Mar-20,14,Zacatecas,-1.8,-2.4857099,Zac,0.89568043
32,12-Mar-20,15,Zacatecas,1.6,-2.2571399,Zac,0.96168196
32,13-Mar-20,16,Zacatecas,3.5999999,-1.57143,Zac,1.3242532
32,14-Mar-20,17,Zacatecas,7.1999998,-0.25714299,Zac,1.990034
32,15-Mar-20,18,Zacatecas,2.4000001,0.085713997,Zac,1.9140642
32,16-Mar-20,19,Zacatecas,-12,-0.085713997,Zac,1.2489482
32,17-Mar-20,20,Zacatecas,1,0.285714,Zac,0.64473975
32,18-Mar-20,21,Zacatecas,-4.1999998,-0.057142999,Zac,-0.84828395
32,19-Mar-20,22,Zacatecas,-5.4000001,-1.05714,Zac,-2.9993358
32,20-Mar-20,23,Zacatecas,-15.2,-3.7428601,Zac,-6.0511632
32,21-Mar-20,24,Zacatecas,-22.200001,-7.9428601,Zac,-9.8126249
32,22-Mar-20,25,Zacatecas,-31.799999,-12.8286,Zac,-13.846058
32,23-Mar-20,26,Zacatecas,-33.599998,-15.9143,Zac,-15.72114
32,24-Mar-20,27,Zacatecas,-36.599998,-21.2857,Zac,-19.699438
32,25-Mar-20,28,Zacatecas,-38.799999,-26.2286,Zac,-23.121817
32,26-Mar-20,29,Zacatecas,-39.400002,-31.085699,Zac,-26.222815
32,27-Mar-20,30,Zacatecas,-40.400002,-34.685699,Zac,-28.716715
32,28-Mar-20,31,Zacatecas,-33.200001,-36.257099,Zac,-30.190027
32,29-Mar-20,32,Zacatecas,-38.400002,-37.200001,Zac,-31.5557
32,30-Mar-20,33,Zacatecas,-39,-37.971401,Zac,-32.414841
32,31-Mar-20,34,Zacatecas,-38,-38.171398,Zac,-32.910957
32,1-Apr-20,35,Zacatecas,-40,-38.342899,Zac,-33.248947
32,2-Apr-20,36,Zacatecas,-42.599998,-38.799999,Zac,-33.866886
32,3-Apr-20,37,Zacatecas,-44.200001,-39.342899,Zac,-34.647175
32,4-Apr-20,38,Zacatecas,-39.400002,-40.2286,Zac,-35.58028
32,5-Apr-20,39,Zacatecas,-43.400002,-40.942902,Zac,-36.477962
32,6-Apr-20,40,Zacatecas,-44,-41.657101,Zac,-37.59491
32,7-Apr-20,41,Zacatecas,-43.599998,-42.4571,Zac,-38.739082
32,8-Apr-20,42,Zacatecas,-41.599998,-42.685699,Zac,-39.600433
32,9-Apr-20,43,Zacatecas,-49.599998,-43.685699,Zac,-40.897007
32,10-Apr-20,44,Zacatecas,-63,-46.371399,Zac,-43.676853
32,11-Apr-20,45,Zacatecas,-50.799999,-48,Zac,-45.697903
32,12-Apr-20,46,Zacatecas,-48.200001,-48.685699,Zac,-46.5546
32,13-Apr-20,47,Zacatecas,-44,-48.685699,Zac,-46.869102
32,14-Apr-20,48,Zacatecas,-43.799999,-48.714298,Zac,-47.083946
32,15-Apr-20,49,Zacatecas,-42,-48.7714,Zac,-47.128235
32,16-Apr-20,50,Zacatecas,-44.200001,-48,Zac,-46.479736
32,17-Apr-20,51,Zacatecas,-46.400002,-45.628601,Zac,-44.314949
32,18-Apr-20,52,Zacatecas,-42.400002,-44.4286,Zac,-43.143311
32,19-Apr-20,53,Zacatecas,-45.200001,-44,Zac,-42.848949
32,20-Apr-20,54,Zacatecas,-45.799999,-44.257099,Zac,-43.121155
32,21-Apr-20,55,Zacatecas,-47.799999,-44.828602,Zac,-43.725368
32,22-Apr-20,56,Zacatecas,-50,-45.971401,Zac,-44.686371
32,23-Apr-20,57,Zacatecas,-50.799999,-46.914299,Zac,-45.612629
32,24-Apr-20,58,Zacatecas,-50.799999,-47.5429,Zac,-46.387611
32,25-Apr-20,59,Zacatecas,-45.400002,-47.971401,Zac,-46.83543
32,26-Apr-20,60,Zacatecas,-49.599998,-48.599998,Zac,-47.282829
32,27-Apr-20,61,Zacatecas,-49.799999,-49.171398,Zac,-47.67907
32,28-Apr-20,62,Zacatecas,-48.799999,-49.314301,Zac,-47.704323
32,29-Apr-20,63,Zacatecas,-47.599998,-48.971401,Zac,-47.324909
32,30-Apr-20,64,Zacatecas,-41.599998,-47.657101,Zac,-45.981838
32,1-May-20,65,Zacatecas,-53.200001,-48,Zac,-46.350597
32,2-May-20,66,Zacatecas,-43.200001,-47.685699,Zac,-46.010628
32,3-May-20,67,Zacatecas,-47.599998,-47.400002,Zac,-45.675522
32,4-May-20,68,Zacatecas,-46.599998,-46.942902,Zac,-45.204643
32,5-May-20,69,Zacatecas,-47.799999,-46.799999,Zac,-45.055805
32,6-May-20,70,Zacatecas,-46.200001,-46.599998,Zac,-45.113831
32,7-May-20,71,Zacatecas,-46.799999,-47.342899,Zac,-46.035656
32,8-May-20,72,Zacatecas,,,Zac,0
32,9-May-20,73,Zacatecas,,,Zac,0
32,10-May-20,74,Zacatecas,,,Zac,0
32,11-May-20,75,Zacatecas,,,Zac,0
32,12-May-20,76,Zacatecas,,,Zac,0
32,13-May-20,77,Zacatecas,,,Zac,0
32,14-May-20,78,Zacatecas,,,Zac,0
32,15-May-20,79,Zacatecas,,-47.342899,Zac,-46.035656
